0.000000000	1-248512@172.18.0.1	INVITE	
0.000186722	1-248512@172.18.0.1	INVITE	
0.000428823	1-248512@172.18.0.1		180
0.000478134	1-248512@172.18.0.1		180
0.001559310	1-248512@172.18.0.1		200
0.001584756	1-248512@172.18.0.1		200
0.073689108	3-248512@172.18.0.1	INVITE	
0.073789803	3-248512@172.18.0.1	INVITE	
0.074052966	3-248512@172.18.0.1		180
0.074088244	3-248512@172.18.0.1		180
0.075165723	3-248512@172.18.0.1		200
0.075188998	3-248512@172.18.0.1		200
0.086349471	1-248512@172.18.0.1	ACK	
0.086488767	1-248512@172.18.0.1	ACK	
0.137126006	4-248512@172.18.0.1	INVITE	
0.137229896	4-248512@172.18.0.1	INVITE	
0.137444728	4-248512@172.18.0.1		180
0.137484101	4-248512@172.18.0.1		180
0.138604753	4-248512@172.18.0.1		200
0.138641655	4-248512@172.18.0.1		200
0.152363469	5-248512@172.18.0.1	INVITE	
0.152482633	5-248512@172.18.0.1	INVITE	
0.152664541	5-248512@172.18.0.1		180
0.152696389	5-248512@172.18.0.1		180
0.153810003	5-248512@172.18.0.1		200
0.153854436	5-248512@172.18.0.1		200
0.168362429	3-248512@172.18.0.1	ACK	
0.168441041	3-248512@172.18.0.1	ACK	
0.193617943	6-248512@172.18.0.1	INVITE	
0.193786840	6-248512@172.18.0.1	INVITE	
0.193974007	6-248512@172.18.0.1		180
0.194011909	6-248512@172.18.0.1		180
0.195112434	6-248512@172.18.0.1		200
0.195148714	6-248512@172.18.0.1		200
0.247788306	7-248512@172.18.0.1	INVITE	
0.248048961	7-248512@172.18.0.1	INVITE	
0.248242281	7-248512@172.18.0.1		180
0.248285647	7-248512@172.18.0.1		180
0.248819539	4-248512@172.18.0.1	ACK	
0.249037722	4-248512@172.18.0.1	ACK	
0.249386364	7-248512@172.18.0.1		200
0.249422387	7-248512@172.18.0.1		200
0.271065951	8-248512@172.18.0.1	INVITE	
0.271136893	8-248512@172.18.0.1	INVITE	
0.271277588	8-248512@172.18.0.1		180
0.271309840	8-248512@172.18.0.1		180
0.272385916	8-248512@172.18.0.1		200
0.272412231	8-248512@172.18.0.1		200
0.273111074	5-248512@172.18.0.1	ACK	
0.273152385	5-248512@172.18.0.1	ACK	
0.322563503	9-248512@172.18.0.1	INVITE	
0.322669064	9-248512@172.18.0.1	INVITE	
0.322846553	9-248512@172.18.0.1		180
0.322894455	9-248512@172.18.0.1		180
0.323976277	9-248512@172.18.0.1		200
0.324006841	9-248512@172.18.0.1		200
0.364785208	10-248512@172.18.0.1	INVITE	
0.364900849	10-248512@172.18.0.1	INVITE	
0.365012594	7-248512@172.18.0.1	ACK	
0.365057090	7-248512@172.18.0.1	ACK	
0.365077190	10-248512@172.18.0.1		180
0.365105565	10-248512@172.18.0.1		180
0.366215505	10-248512@172.18.0.1		200
0.366262885	10-248512@172.18.0.1		200
0.396209565	11-248512@172.18.0.1	INVITE	
0.396325616	11-248512@172.18.0.1	INVITE	
0.396485700	11-248512@172.18.0.1		180
0.396538647	11-248512@172.18.0.1		180
0.397603285	11-248512@172.18.0.1		200
0.397638925	11-248512@172.18.0.1		200
0.433304220	9-248512@172.18.0.1	ACK	
0.433406406	9-248512@172.18.0.1	ACK	
0.450444867	12-248512@172.18.0.1	INVITE	
0.450491734	12-248512@172.18.0.1	INVITE	
0.450627995	12-248512@172.18.0.1		180
0.450662638	12-248512@172.18.0.1		180
0.451758954	12-248512@172.18.0.1		200
0.451795681	12-248512@172.18.0.1		200
0.476017694	13-248512@172.18.0.1	INVITE	
0.476144375	13-248512@172.18.0.1	INVITE	
0.476307292	13-248512@172.18.0.1		180
0.476362119	13-248512@172.18.0.1		180
0.477043672	10-248512@172.18.0.1	ACK	
0.477089652	10-248512@172.18.0.1	ACK	
0.477414311	13-248512@172.18.0.1		200
0.477452964	13-248512@172.18.0.1		200
0.501582042	14-248512@172.18.0.1	INVITE	
0.501681330	14-248512@172.18.0.1	INVITE	
0.501885068	14-248512@172.18.0.1		180
0.501929019	14-248512@172.18.0.1		180
0.503010553	14-248512@172.18.0.1		200
0.503056736	14-248512@172.18.0.1		200
0.503692706	1-248512@172.18.0.1		200
0.503740380	1-248512@172.18.0.1		200
0.516989664	11-248512@172.18.0.1	ACK	
0.517040411	11-248512@172.18.0.1	ACK	
0.556968355	2-248512@172.18.0.1	INVITE	
0.557033118	2-248512@172.18.0.1	INVITE	
0.557152556	2-248512@172.18.0.1		180
0.557182692	2-248512@172.18.0.1		180
0.558275556	2-248512@172.18.0.1		200
0.558297889	2-248512@172.18.0.1		200
0.568061796	15-248512@172.18.0.1	INVITE	
0.568111407	15-248512@172.18.0.1	INVITE	
0.568251788	15-248512@172.18.0.1		180
0.568289126	15-248512@172.18.0.1		180
0.569367057	15-248512@172.18.0.1		200
0.569391565	15-248512@172.18.0.1		200
0.569963169	12-248512@172.18.0.1	ACK	
0.570033300	12-248512@172.18.0.1	ACK	
0.577715265	13-248512@172.18.0.1	ACK	
0.577766642	13-248512@172.18.0.1	ACK	
0.577867389	3-248512@172.18.0.1		200
0.577896982	3-248512@172.18.0.1		200
0.581567809	16-248512@172.18.0.1	INVITE	
0.581664062	16-248512@172.18.0.1	INVITE	
0.581879450	16-248512@172.18.0.1		180
0.581932044	16-248512@172.18.0.1		180
0.583008502	16-248512@172.18.0.1		200
0.583059476	16-248512@172.18.0.1		200
0.599647788	1-248512@172.18.0.1	ACK	
0.599756222	1-248512@172.18.0.1	ACK	
0.602523615	14-248512@172.18.0.1	ACK	
0.602567770	14-248512@172.18.0.1	ACK	
0.638777396	17-248512@172.18.0.1	INVITE	
0.638902653	17-248512@172.18.0.1	INVITE	
0.639142127	17-248512@172.18.0.1		180
0.639205308	17-248512@172.18.0.1		180
0.640302283	17-248512@172.18.0.1		200
0.640346846	17-248512@172.18.0.1		200
0.640796828	4-248512@172.18.0.1		200
0.640834304	4-248512@172.18.0.1		200
0.649912289	2-248512@172.18.0.1	ACK	
0.649969879	2-248512@172.18.0.1	ACK	
0.663769690	3-248512@172.18.0.1	ACK	
0.663824649	3-248512@172.18.0.1	ACK	
0.673958651	15-248512@172.18.0.1	ACK	
0.674049314	15-248512@172.18.0.1	ACK	
0.674379539	18-248512@172.18.0.1	INVITE	
0.674446829	18-248512@172.18.0.1	INVITE	
0.674574040	18-248512@172.18.0.1		180
0.674620634	18-248512@172.18.0.1		180
0.675724345	18-248512@172.18.0.1		200
0.675769065	18-248512@172.18.0.1		200
0.690456161	19-248512@172.18.0.1	INVITE	
0.690513061	19-248512@172.18.0.1	INVITE	
0.690631633	19-248512@172.18.0.1		180
0.690661634	19-248512@172.18.0.1		180
0.691742339	19-248512@172.18.0.1		200
0.691766663	19-248512@172.18.0.1		200
0.697070712	6-248512@172.18.0.1		200
0.697100363	6-248512@172.18.0.1		200
0.698931834	16-248512@172.18.0.1	ACK	
0.698979066	16-248512@172.18.0.1	ACK	
0.744825220	17-248512@172.18.0.1	ACK	
0.744905585	17-248512@172.18.0.1	ACK	
0.750545313	20-248512@172.18.0.1	INVITE	
0.750619080	20-248512@172.18.0.1	INVITE	
0.750779464	20-248512@172.18.0.1		180
0.750817514	20-248512@172.18.0.1		180
0.751932498	20-248512@172.18.0.1		200
0.751969975	20-248512@172.18.0.1		200
0.756740086	4-248512@172.18.0.1	ACK	
0.756791655	4-248512@172.18.0.1	ACK	
0.774373228	8-248512@172.18.0.1		200
0.774411162	8-248512@172.18.0.1		200
0.778798202	6-248512@172.18.0.1	ACK	
0.778868433	6-248512@172.18.0.1	ACK	
0.784798013	18-248512@172.18.0.1	ACK	
0.784843176	18-248512@172.18.0.1	ACK	
0.786124387	21-248512@172.18.0.1	INVITE	
0.786168143	21-248512@172.18.0.1	INVITE	
0.786381518	21-248512@172.18.0.1		180
0.786437778	21-248512@172.18.0.1		180
0.787552977	21-248512@172.18.0.1		200
0.787585802	21-248512@172.18.0.1		200
0.812331499	22-248512@172.18.0.1	INVITE	
0.812408964	22-248512@172.18.0.1	INVITE	
0.812540835	22-248512@172.18.0.1		180
0.812576608	22-248512@172.18.0.1		180
0.813653302	22-248512@172.18.0.1		200
0.813687452	22-248512@172.18.0.1		200
0.825292715	9-248512@172.18.0.1		200
0.825356078	9-248512@172.18.0.1		200
0.860539609	20-248512@172.18.0.1	ACK	
0.860637213	20-248512@172.18.0.1	ACK	
0.881800918	23-248512@172.18.0.1	INVITE	
0.881904708	23-248512@172.18.0.1	INVITE	
0.882093350	23-248512@172.18.0.1		180
0.882149239	23-248512@172.18.0.1		180
0.883215260	23-248512@172.18.0.1		200
0.883251478	23-248512@172.18.0.1		200
0.889946704	24-248512@172.18.0.1	INVITE	
0.890028477	24-248512@172.18.0.1	INVITE	
0.890183138	24-248512@172.18.0.1		180
0.890215981	24-248512@172.18.0.1		180
0.891292285	24-248512@172.18.0.1		200
0.891326513	24-248512@172.18.0.1		200
