0.000000000	1-248466@172.18.0.1	INVITE	
0.000198207	1-248466@172.18.0.1	INVITE	
0.000692573	1-248466@172.18.0.1		180
0.000745662	1-248466@172.18.0.1		180
0.001804020	1-248466@172.18.0.1		200
0.001845831	1-248466@172.18.0.1		200
0.113846638	1-248466@172.18.0.1	ACK	
0.114076609	1-248466@172.18.0.1	ACK	
0.211561802	2-248466@172.18.0.1	INVITE	
0.211705949	2-248466@172.18.0.1	INVITE	
0.212373371	2-248466@172.18.0.1		180
0.212429190	2-248466@172.18.0.1		180
0.213506543	2-248466@172.18.0.1		200
0.213546458	2-248466@172.18.0.1		200
0.308083824	2-248466@172.18.0.1	ACK	
0.308205205	2-248466@172.18.0.1	ACK	
0.419181511	3-248466@172.18.0.1	INVITE	
0.419270806	3-248466@172.18.0.1	INVITE	
0.419415047	3-248466@172.18.0.1		180
0.419449230	3-248466@172.18.0.1		180
0.420560421	3-248466@172.18.0.1		200
0.420603512	3-248466@172.18.0.1		200
0.503268430	1-248466@172.18.0.1		200
0.503360047	1-248466@172.18.0.1		200
0.521292088	3-248466@172.18.0.1	ACK	
0.521498730	3-248466@172.18.0.1	ACK	
0.621239003	1-248466@172.18.0.1	ACK	
0.621375718	1-248466@172.18.0.1	ACK	
0.624659364	4-248466@172.18.0.1	INVITE	
0.624723127	4-248466@172.18.0.1	INVITE	
0.624903053	4-248466@172.18.0.1		180
0.624936019	4-248466@172.18.0.1		180
0.626034330	4-248466@172.18.0.1		200
0.626056847	4-248466@172.18.0.1		200
0.714497787	2-248466@172.18.0.1		200
0.714581941	2-248466@172.18.0.1		200
0.733334770	4-248466@172.18.0.1	ACK	
0.733462374	4-248466@172.18.0.1	ACK	
0.798364154	2-248466@172.18.0.1	ACK	
0.798432184	2-248466@172.18.0.1	ACK	
0.828643026	5-248466@172.18.0.1	INVITE	
0.828766888	5-248466@172.18.0.1	INVITE	
0.828910437	5-248466@172.18.0.1		180
0.828942690	5-248466@172.18.0.1		180
0.830013891	5-248466@172.18.0.1		200
0.830041198	5-248466@172.18.0.1		200
0.912413370	5-248466@172.18.0.1	ACK	
0.912507996	5-248466@172.18.0.1	ACK	
0.921026975	3-248466@172.18.0.1		200
0.921082875	3-248466@172.18.0.1		200
0.995143369	6-248466@172.18.0.1	INVITE	
0.995247780	6-248466@172.18.0.1	INVITE	
0.995495315	6-248466@172.18.0.1		180
0.995525974	6-248466@172.18.0.1		180
0.996633072	6-248466@172.18.0.1		200
0.996656248	6-248466@172.18.0.1		200
1.015845774	3-248466@172.18.0.1	ACK	
1.015992012	3-248466@172.18.0.1	ACK	
1.113238610	6-248466@172.18.0.1	ACK	
1.113359902	6-248466@172.18.0.1	ACK	
1.128179199	4-248466@172.18.0.1		200
1.128221822	4-248466@172.18.0.1		200
1.207704022	7-248466@172.18.0.1	INVITE	
1.207900191	7-248466@172.18.0.1	INVITE	
1.208081301	7-248466@172.18.0.1		180
1.208117128	7-248466@172.18.0.1		180
1.209188746	7-248466@172.18.0.1		200
1.209216256	7-248466@172.18.0.1		200
1.231572933	4-248466@172.18.0.1	ACK	
1.231660843	4-248466@172.18.0.1	ACK	
1.308127982	7-248466@172.18.0.1	ACK	
1.308287697	7-248466@172.18.0.1	ACK	
1.331155151	5-248466@172.18.0.1		200
1.331198862	5-248466@172.18.0.1		200
1.416514377	5-248466@172.18.0.1	ACK	
1.416596698	5-248466@172.18.0.1	ACK	
1.420745321	8-248466@172.18.0.1	INVITE	
1.420816665	8-248466@172.18.0.1	INVITE	
1.420988719	8-248466@172.18.0.1		180
1.421021938	8-248466@172.18.0.1		180
1.422096586	8-248466@172.18.0.1		200
1.422125403	8-248466@172.18.0.1		200
