0.000000000	1-248264@172.18.0.1	INVITE	
0.000274937	1-248264@172.18.0.1	INVITE	
0.000513262	1-248264@172.18.0.1		180
0.000561437	1-248264@172.18.0.1		180
0.001636008	1-248264@172.18.0.1		200
0.001679645	1-248264@172.18.0.1		200
0.001809509	1-248264@172.18.0.1	ACK	
0.001939408	1-248264@172.18.0.1	ACK	
0.201094408	2-248264@172.18.0.1	INVITE	
0.201277422	2-248264@172.18.0.1	INVITE	
0.201479905	2-248264@172.18.0.1		180
0.201532067	2-248264@172.18.0.1		180
0.202630116	2-248264@172.18.0.1		200
0.202663956	2-248264@172.18.0.1		200
0.202725243	2-248264@172.18.0.1	ACK	
0.202775039	2-248264@172.18.0.1	ACK	
0.400098740	3-248264@172.18.0.1	INVITE	
0.400235904	3-248264@172.18.0.1	INVITE	
0.400414856	3-248264@172.18.0.1		180
0.400450607	3-248264@172.18.0.1		180
0.401523271	3-248264@172.18.0.1		200
0.401557940	3-248264@172.18.0.1		200
0.401660980	3-248264@172.18.0.1	ACK	
0.401748561	3-248264@172.18.0.1	ACK	
0.504033623	1-248264@172.18.0.1		200
0.504091527	1-248264@172.18.0.1		200
0.504171813	1-248264@172.18.0.1	ACK	
0.504262251	1-248264@172.18.0.1	ACK	
0.600823643	4-248264@172.18.0.1	INVITE	
0.600874704	4-248264@172.18.0.1	INVITE	
0.601107061	4-248264@172.18.0.1		180
0.601154033	4-248264@172.18.0.1		180
0.602270042	4-248264@172.18.0.1		200
0.602302628	4-248264@172.18.0.1		200
0.602370116	4-248264@172.18.0.1	ACK	
0.602416441	4-248264@172.18.0.1	ACK	
0.705398835	2-248264@172.18.0.1		200
0.705452814	2-248264@172.18.0.1		200
0.705494732	2-248264@172.18.0.1	ACK	
0.705547992	2-248264@172.18.0.1	ACK	
0.800476869	5-248264@172.18.0.1	INVITE	
0.800532357	5-248264@172.18.0.1	INVITE	
0.800704418	5-248264@172.18.0.1		180
0.800744711	5-248264@172.18.0.1		180
0.801823166	5-248264@172.18.0.1		200
0.801848353	5-248264@172.18.0.1		200
0.801901389	5-248264@172.18.0.1	ACK	
0.801944549	5-248264@172.18.0.1	ACK	
0.903161236	3-248264@172.18.0.1		200
0.903211958	3-248264@172.18.0.1		200
