0.000000000	1-247162@172.18.0.1	INVITE	
0.000192981	1-247162@172.18.0.1	INVITE	
0.000414997	1-247162@172.18.0.1		180
0.000459955	1-247162@172.18.0.1		180
0.001582929	1-247162@172.18.0.1		200
0.001633082	1-247162@172.18.0.1		200
0.001746390	1-247162@172.18.0.1	ACK	
0.001845371	1-247162@172.18.0.1	ACK	
0.200705409	2-247162@172.18.0.1	INVITE	
0.200786599	2-247162@172.18.0.1	INVITE	
0.200967810	2-247162@172.18.0.1		180
0.201003801	2-247162@172.18.0.1		180
0.202116572	2-247162@172.18.0.1		200
0.202161376	2-247162@172.18.0.1		200
0.202279716	2-247162@172.18.0.1	ACK	
0.202376735	2-247162@172.18.0.1	ACK	
0.400578442	3-247162@172.18.0.1	INVITE	
0.400720123	3-247162@172.18.0.1	INVITE	
0.401034861	3-247162@172.18.0.1		180
0.401111572	3-247162@172.18.0.1		180
0.402168754	3-247162@172.18.0.1		200
0.402193488	3-247162@172.18.0.1		200
0.402314117	3-247162@172.18.0.1	ACK	
0.402373645	3-247162@172.18.0.1	ACK	
0.502962231	1-247162@172.18.0.1		200
0.503041494	1-247162@172.18.0.1		200
0.503138131	1-247162@172.18.0.1	ACK	
0.503255465	1-247162@172.18.0.1	ACK	
0.601569871	4-247162@172.18.0.1	INVITE	
0.601660733	4-247162@172.18.0.1	INVITE	
0.601839065	4-247162@172.18.0.1		180
0.601875434	4-247162@172.18.0.1		180
0.602960548	4-247162@172.18.0.1		200
0.602992574	4-247162@172.18.0.1		200
0.603069301	4-247162@172.18.0.1	ACK	
0.603125257	4-247162@172.18.0.1	ACK	
0.703891032	2-247162@172.18.0.1		200
0.703965732	2-247162@172.18.0.1		200
0.704078269	2-247162@172.18.0.1	ACK	
0.704192527	2-247162@172.18.0.1	ACK	
0.801234074	5-247162@172.18.0.1	INVITE	
0.801343451	5-247162@172.18.0.1	INVITE	
0.801570916	5-247162@172.18.0.1		180
0.801608115	5-247162@172.18.0.1		180
0.802739438	5-247162@172.18.0.1		200
0.802784401	5-247162@172.18.0.1		200
0.802857840	5-247162@172.18.0.1	ACK	
0.802950959	5-247162@172.18.0.1	ACK	
1.001215589	6-247162@172.18.0.1	INVITE	
1.001375258	6-247162@172.18.0.1	INVITE	
1.001567974	6-247162@172.18.0.1		180
1.001622912	6-247162@172.18.0.1		180
1.002696292	6-247162@172.18.0.1		200
1.002729596	6-247162@172.18.0.1		200
1.002841747	6-247162@172.18.0.1	ACK	
1.002900369	6-247162@172.18.0.1	ACK	
1.201596383	7-247162@172.18.0.1	INVITE	
1.201676850	7-247162@172.18.0.1	INVITE	
1.201824863	7-247162@172.18.0.1		180
1.201858970	7-247162@172.18.0.1		180
1.202956088	7-247162@172.18.0.1		200
1.202980171	7-247162@172.18.0.1		200
1.203098413	7-247162@172.18.0.1	ACK	
1.203155035	7-247162@172.18.0.1	ACK	
1.401221879	8-247162@172.18.0.1	INVITE	
