========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
   136.638084    166.597858      172.18.0.1  7366      172.18.0.2  6000 0x407613C9            g711A  1499     0 (0.0%)           0.068          20.000          40.721           0.018           2.697           8.550 
   136.436761    166.397539      172.18.0.1  7364      172.18.0.4  6000 0x407613C7            g711A  1499     0 (0.0%)          18.180          20.001          21.773           0.010           0.592           0.930 
   136.237340    166.197565      172.18.0.1  7362      172.18.0.3  6000 0x407613C5            g711A  1499     0 (0.0%)           0.076          20.000          40.715           0.027           2.710           8.509 
   136.037209    165.998276      172.18.0.1  7360      172.18.0.4  6000 0x407613C3            g711A  1499     0 (0.0%)           0.079          20.001          40.714           0.063           2.701           8.511 
   135.836855    165.798421      172.18.0.1  7358      172.18.0.3  6000 0x407613C1            g711A  1499     0 (0.0%)          18.239          20.001          21.819           0.080           0.552           0.785 
   135.638565    165.597669      172.18.0.1  7356      172.18.0.3  6000 0x407613BF            g711A  1499     0 (0.0%)          18.238          19.999          21.819           0.018           0.557           0.786 
   135.438394    165.396793      172.18.0.1  7354      172.18.0.4  6000 0x407613BD            g711A  1499     0 (0.0%)           0.074          19.999          40.658           0.022           2.752           7.951 
   135.237336    165.197550      172.18.0.1  7352      172.18.0.4  6000 0x407613BB            g711A  1499     0 (0.0%)           0.062          20.000          40.659           0.014           2.737           7.963 
   135.038804    164.997323      172.18.0.1  7350      172.18.0.4  6000 0x407613B9            g711A  1499     0 (0.0%)          18.238          19.999          21.817           0.003           0.566           0.783 
   134.837244    164.798268      172.18.0.1  7348      172.18.0.2  6000 0x407613B7            g711A  1499     0 (0.0%)          18.238          20.001          21.815           0.034           0.571           0.792 
   134.638188    164.597952      172.18.0.1  7346      172.18.0.3  6000 0x407613B5            g711A  1499     0 (0.0%)           0.055          20.000          40.664           0.045           2.722           7.951 
   134.437629    164.397428      172.18.0.1  7344      172.18.0.3  6000 0x407613B3            g711A  1499     0 (0.0%)           0.047          20.000          40.666           0.014           2.735           7.951 
   134.237803    164.197208      172.18.0.1  7342      172.18.0.2  6000 0x407613B1            g711A  1499     0 (0.0%)          18.221          20.000          21.836           0.041           0.583           0.848 
   134.038374    163.977789      172.18.0.1  7340      172.18.0.4  6000 0x407613AF            g711A  1499     0 (0.0%)           0.036          19.986          40.669           0.013           2.727           7.957 
   133.837859    163.797084      172.18.0.1  7338      172.18.0.4  6000 0x407613AD            g711A  1499     0 (0.0%)           0.036          19.999          40.670           0.028           2.709           7.959 
   133.638393    163.598258      172.18.0.1  7336      172.18.0.3  6000 0x407613AB            g711A  1499     0 (0.0%)          18.218          20.000          21.721           0.006           0.593           0.862 
   133.437429    163.398426      172.18.0.1  7334      172.18.0.2  6000 0x407613A9            g711A  1499     0 (0.0%)          18.216          20.001          21.733           0.037           0.591           0.830 
   133.237924    163.197798      172.18.0.1  7332      172.18.0.3  6000 0x407613A7            g711A  1499     0 (0.0%)           0.045          20.000          40.676           0.594           2.729           7.958 
   133.037980    162.998078      172.18.0.1  7330      172.18.0.4  6000 0x407613A5            g711A  1499     0 (0.0%)          18.206          20.000          21.690           0.025           0.591           0.826 
   132.838233    162.798167      172.18.0.1  7328      172.18.0.2  6000 0x407613A3            g711A  1499     0 (0.0%)          18.204          20.000          21.692           0.017           0.590           0.829 
   132.637718    162.597321      172.18.0.1  7326      172.18.0.4  6000 0x407613A1            g711A  1499     0 (0.0%)          18.202          20.000          21.693           0.029           0.586           0.832 
   132.436850    162.396965      172.18.0.1  7324      172.18.0.3  6000 0x4076139F            g711A  1499     0 (0.0%)          18.136          20.000          21.695           0.018           0.581           0.793 
   132.236881    162.197360      172.18.0.1  7322      172.18.0.3  6000 0x4076139D            g711A  1499     0 (0.0%)          18.137          20.000          21.695           0.069           0.579           0.795 
   132.037368    161.997206      172.18.0.1  7320      172.18.0.3  6000 0x4076139B            g711A  1499     0 (0.0%)           0.097          20.000          40.688           0.007           2.673           7.948 
   131.837150    161.796963      172.18.0.1  7318      172.18.0.2  6000 0x40761399            g711A  1499     0 (0.0%)          18.163          20.000          21.803           0.017           0.532           0.758 
   131.638261    161.597680      172.18.0.1  7316      172.18.0.4  6000 0x40761397            g711A  1499     0 (0.0%)          18.182          20.000          21.802           0.020           0.540           0.758 
   131.437987    161.398297      172.18.0.1  7314      172.18.0.4  6000 0x40761395            g711A  1499     0 (0.0%)          18.195          20.000          21.801           0.049           0.544           0.774 
   131.237886    161.197846      172.18.0.1  7312      172.18.0.3  6000 0x40761393            g711A  1499     0 (0.0%)          18.206          20.000          21.801           0.035           0.549           0.761 
   131.038486    160.997186      172.18.0.1  7310      172.18.0.2  6000 0x40761391            g711A  1499     0 (0.0%)          18.220          19.999          21.800           0.003           0.547           0.760 
   130.837921    160.797455      172.18.0.1  7308      172.18.0.2  6000 0x4076138F            g711A  1499     0 (0.0%)          18.232          20.000          21.800           0.026           0.550           0.764 
   130.637776    160.597908      172.18.0.1  7306      172.18.0.2  6000 0x4076138D            g711A  1499     0 (0.0%)          18.242          20.000          21.799           0.042           0.553           0.796 
   130.438200    160.398311      172.18.0.1  7304      172.18.0.3  6000 0x4076138B            g711A  1499     0 (0.0%)           0.029          20.000          40.987           0.051           2.408           7.427 
   130.238218    160.197747      172.18.0.1  7302      172.18.0.4  6000 0x40761389            g711A  1499     0 (0.0%)          18.226          20.000          21.799           0.050           0.562           0.776 
   130.037366    159.998104      172.18.0.1  7300      172.18.0.2  6000 0x40761387            g711A  1499     0 (0.0%)           0.024          20.000          40.979           0.078           2.415           7.426 
   129.837439    159.797150      172.18.0.1  7298      172.18.0.3  6000 0x40761385            g711A  1499     0 (0.0%)          18.185          20.000          21.797           0.103           0.573           0.810 
   129.637476    159.598081      172.18.0.1  7296      172.18.0.2  6000 0x40761383            g711A  1499     0 (0.0%)          18.183          20.000          21.790           0.051           0.574           0.817 
   129.438023    159.397559      172.18.0.1  7294      172.18.0.3  6000 0x40761381            g711A  1499     0 (0.0%)          18.182          20.000          21.787           0.028           0.577           0.822 
   129.237118    159.197698      172.18.0.1  7292      172.18.0.3  6000 0x4076137F            g711A  1499     0 (0.0%)          18.182          20.000          21.723           0.026           0.574           0.823 
   129.038311    158.998473      172.18.0.1  7290      172.18.0.3  6000 0x4076137D            g711A  1499     0 (0.0%)           0.065          20.000          40.947           0.003           2.412           7.408 
   128.837569    158.797725      172.18.0.1  7288      172.18.0.2  6000 0x4076137B            g711A  1499     0 (0.0%)          18.181          20.000          21.762           0.025           0.570           0.819 
   128.636897    158.597080      172.18.0.1  7286      172.18.0.3  6000 0x40761379            g711A  1499     0 (0.0%)          18.181          20.000          21.772           0.045           0.568           0.826 
   128.438769    158.398275      172.18.0.1  7284      172.18.0.2  6000 0x40761377            g711A  1499     0 (0.0%)           0.073          20.000          40.931           0.113           2.452           7.396 
   128.237694    158.196875      172.18.0.1  7282      172.18.0.2  6000 0x40761375            g711A  1499     0 (0.0%)          18.181          19.999          21.875           0.031           0.563           0.786 
   128.037347    157.997407      172.18.0.1  7280      172.18.0.3  6000 0x40761373            g711A  1499     0 (0.0%)           0.087          20.000          40.920           0.014           2.429           7.380 
   127.837705    157.796995      172.18.0.1  7278      172.18.0.2  6000 0x40761371            g711A  1499     0 (0.0%)          18.169          20.000          22.171           0.053           0.557           0.837 
   127.636918    157.597806      172.18.0.1  7276      172.18.0.2  6000 0x4076136F            g711A  1499     0 (0.0%)          18.177          20.001          22.174           0.068           0.567           0.852 
   127.438424    157.397724      172.18.0.1  7274      172.18.0.3  6000 0x4076136D            g711A  1499     0 (0.0%)          18.177          20.000          21.898           0.027           0.573           0.852 
   127.238226    157.198625      172.18.0.1  7272      172.18.0.2  6000 0x4076136B            g711A  1499     0 (0.0%)           0.054          20.000          40.620           0.595           2.486           6.744 
   127.038556    156.997441      172.18.0.1  7270      172.18.0.2  6000 0x40761369            g711A  1499     0 (0.0%)          18.191          19.999          22.019           0.043           0.582           0.872 
   126.837192    156.798373      172.18.0.1  7268      172.18.0.3  6000 0x40761367            g711A  1499     0 (0.0%)          18.229          20.001          22.039           0.115           0.589           0.896 
   126.637848    156.598537      172.18.0.1  7266      172.18.0.2  6000 0x40761365            g711A  1499     0 (0.0%)           0.066          20.000          40.617           0.002           2.492           6.763 
   126.437013    156.397313      172.18.0.1  7264      172.18.0.2  6000 0x40761363            g711A  1499     0 (0.0%)          18.227          20.000          22.058           0.074           0.593           0.899 
   126.237409    156.197943      172.18.0.1  7262      172.18.0.4  6000 0x40761361            g711A  1499     0 (0.0%)           0.074          20.000          40.617           0.028           2.464           6.761 
   126.037231    155.997145      172.18.0.1  7260      172.18.0.2  6000 0x4076135F            g711A  1499     0 (0.0%)           0.045          20.000          40.617           0.055           2.439           6.778 
   125.836802    155.777934      172.18.0.1  7258      172.18.0.4  6000 0x4076135D            g711A  1499     0 (0.0%)           0.100          19.987          40.618           0.023           2.414           6.798 
   125.637086    155.597484      172.18.0.1  7256      172.18.0.4  6000 0x4076135B            g711A  1499     0 (0.0%)           0.097          20.000          40.618           0.016           2.405           6.797 
   125.437629    155.398001      172.18.0.1  7254      172.18.0.4  6000 0x40761359            g711A  1499     0 (0.0%)          18.161          20.000          21.849           0.008           0.585           0.933 
   125.237949    155.198217      172.18.0.1  7252      172.18.0.2  6000 0x40761357            g711A  1499     0 (0.0%)           0.084          20.000          40.617           0.051           2.432           6.797 
   125.037497    154.997156      172.18.0.1  7250      172.18.0.3  6000 0x40761355            g711A  1499     0 (0.0%)          18.182          20.000          21.958           0.041           0.601           0.950 
   124.837236    154.796924      172.18.0.1  7248      172.18.0.3  6000 0x40761353            g711A  1499     0 (0.0%)           0.075          20.000          40.617           0.068           2.405           6.796 
   124.637726    154.597147      172.18.0.1  7246      172.18.0.3  6000 0x40761351            g711A  1499     0 (0.0%)          18.186          20.000          21.943           0.049           0.607           0.918 
   124.438414    154.397803      172.18.0.1  7244      172.18.0.2  6000 0x4076134F            g711A  1499     0 (0.0%)           0.065          20.000          40.617           0.029           2.356           6.655 
   124.237973    154.198151      172.18.0.1  7242      172.18.0.2  6000 0x4076134D            g711A  1499     0 (0.0%)           0.036          20.000          40.617           0.036           2.380           6.655 
   124.038486    153.998188      172.18.0.1  7240      172.18.0.3  6000 0x4076134B            g711A  1499     0 (0.0%)          18.188          20.000          21.911           0.007           0.605           0.904 
   123.838204    153.778031      172.18.0.1  7238      172.18.0.3  6000 0x40761349            g711A  1499     0 (0.0%)           0.054          19.987          40.514           0.005           2.169           7.626 
   123.637180    153.598051      172.18.0.1  7236      172.18.0.2  6000 0x40761347            g711A  1499     0 (0.0%)          18.198          20.001          22.229           0.073           0.545           0.793 
   123.437760    153.398346      172.18.0.1  7234      172.18.0.2  6000 0x40761345            g711A  1499     0 (0.0%)           0.063          20.000          40.508           0.038           2.127           7.629 
   123.238341    153.196923      172.18.0.1  7232      172.18.0.3  6000 0x40761343            g711A  1499     0 (0.0%)           0.063          19.999          40.509           0.026           2.120           7.626 
   123.036951    152.998224      172.18.0.1  7230      172.18.0.3  6000 0x40761341            g711A  1499     0 (0.0%)          18.195          20.001          22.191           0.051           0.562           0.826 
   122.838627    152.798385      172.18.0.1  7228      172.18.0.3  6000 0x4076133F            g711A  1499     0 (0.0%)          18.194          20.000          22.193           0.009           0.567           0.827 
   122.637128    152.598132      172.18.0.1  7226      172.18.0.2  6000 0x4076133D            g711A  1499     0 (0.0%)          18.197          20.001          22.195           0.062           0.573           0.825 
   122.437871    152.398836      172.18.0.1  7224      172.18.0.3  6000 0x4076133B            g711A  1499     0 (0.0%)           0.069          20.001          40.570           0.026           2.188           7.613 
   122.237699    152.197144      172.18.0.1  7222      172.18.0.3  6000 0x40761339            g711A  1499     0 (0.0%)           0.065          20.000          40.568           0.020           2.177           7.617 
   122.036913    151.998107      172.18.0.1  7220      172.18.0.4  6000 0x40761337            g711A  1499     0 (0.0%)          18.187          20.001          22.235           0.078           0.575           0.850 
   121.837645    151.796759      172.18.0.1  7218      172.18.0.4  6000 0x40761335            g711A  1499     0 (0.0%)           0.101          19.999          40.519           0.051           2.155           7.480 
   121.637187    151.597208      172.18.0.1  7216      172.18.0.2  6000 0x40761333            g711A  1499     0 (0.0%)           0.093          20.000          40.521           0.025           2.145           7.594 
   121.437806    151.397223      172.18.0.1  7214      172.18.0.3  6000 0x40761331            g711A  1499     0 (0.0%)          18.162          20.000          22.228           0.048           0.574           0.914 
   121.237047    151.197974      172.18.0.1  7212      172.18.0.3  6000 0x4076132F            g711A  1499     0 (0.0%)          18.163          20.001          22.221           0.032           0.577           0.912 
   121.037134    150.998206      172.18.0.1  7210      172.18.0.3  6000 0x4076132D            g711A  1499     0 (0.0%)           0.068          20.001          40.535           0.083           2.192           7.612 
   120.838617    150.797971      172.18.0.1  7208      172.18.0.2  6000 0x4076132B            g711A  1499     0 (0.0%)          18.165          20.000          22.226           0.113           0.582           0.915 
   120.637098    150.598250      172.18.0.1  7206      172.18.0.4  6000 0x40761329            g711A  1499     0 (0.0%)          18.166          20.001          22.224           0.065           0.581           0.890 
   120.437227    150.398170      172.18.0.1  7204      172.18.0.2  6000 0x40761327            g711A  1499     0 (0.0%)           0.047          20.001          40.554           0.011           2.182           7.613 
   120.237226    150.197667      172.18.0.1  7202      172.18.0.2  6000 0x40761325            g711A  1499     0 (0.0%)           0.047          20.000          40.556           0.078           2.179           7.620 
   120.037885    149.998376      172.18.0.1  7200      172.18.0.2  6000 0x40761323            g711A  1499     0 (0.0%)           0.028          20.000          40.557           0.016           2.198           7.619 
   119.837954    149.798372      172.18.0.1  7198      172.18.0.4  6000 0x40761321            g711A  1499     0 (0.0%)          18.210          20.000          22.288           0.038           0.561           0.790 
   119.637565    149.597721      172.18.0.1  7196      172.18.0.2  6000 0x4076131F            g711A  1499     0 (0.0%)          18.209          20.000          22.285           0.029           0.567           0.858 
   119.438398    149.397388      172.18.0.1  7194      172.18.0.2  6000 0x4076131D            g711A  1499     0 (0.0%)           0.053          19.999          41.123           0.012           2.537           9.339 
   119.237576    149.197671      172.18.0.1  7192      172.18.0.2  6000 0x4076131B            g711A  1499     0 (0.0%)          18.206          20.000          22.286           0.017           0.573           0.818 
   119.038063    148.997323      172.18.0.1  7190      172.18.0.2  6000 0x40761319            g711A  1499     0 (0.0%)           0.072          20.000          40.939           0.044           2.541           9.320 
   118.838287    148.798099      172.18.0.1  7188      172.18.0.2  6000 0x40761317            g711A  1499     0 (0.0%)           0.072          20.000          40.940           0.002           2.534           9.319 
   118.637896    148.597063      172.18.0.1  7186      172.18.0.2  6000 0x40761315            g711A  1499     0 (0.0%)           0.070          19.999          40.940           0.045           2.573           9.326 
   118.438583    148.397417      172.18.0.1  7184      172.18.0.4  6000 0x40761313            g711A  1499     0 (0.0%)          18.213          19.999          22.288           0.045           0.587           0.806 
   118.237568    148.197010      172.18.0.1  7182      172.18.0.4  6000 0x40761311            g711A  1499     0 (0.0%)           0.073          20.000          40.933           0.048           2.548           9.323 
   118.037946    147.997202      172.18.0.1  7180      172.18.0.3  6000 0x4076130F            g711A  1499     0 (0.0%)           0.063          20.000          40.935           0.019           2.537           9.303 
   117.837383    147.798137      172.18.0.1  7178      172.18.0.2  6000 0x4076130D            g711A  1499     0 (0.0%)           0.102          20.001          40.425           0.003           2.499           9.265 
   117.637801    147.597125      172.18.0.1  7176      172.18.0.4  6000 0x4076130B            g711A  1499     0 (0.0%)           0.082          20.000          40.428           0.052           2.518           9.266 
   117.437895    147.398457      172.18.0.1  7174      172.18.0.4  6000 0x40761309            g711A  1500     0 (0.0%)           0.082          19.987          40.428           0.505           2.553           9.266 
   117.238222    147.197950      172.18.0.1  7172      172.18.0.2  6000 0x40761307            g711A  1499     0 (0.0%)          18.190          20.000          21.906           0.039           0.583           0.844 
   117.037897    146.998187      172.18.0.1  7170      172.18.0.3  6000 0x40761305            g711A  1499     0 (0.0%)          18.200          20.000          22.291           0.027           0.581           0.837 
   116.837372    146.798726      172.18.0.1  7168      172.18.0.4  6000 0x40761303            g711A  1499     0 (0.0%)           0.054          20.001          40.448           0.062           2.573           9.274 
   116.637732    146.597391      172.18.0.1  7166      172.18.0.2  6000 0x40761301            g711A  1499     0 (0.0%)           0.053          20.000          40.449           0.052           2.551           9.283 
   116.437357    146.398533      172.18.0.1  7164      172.18.0.3  6000 0x407612FF            g711A  1499     0 (0.0%)          18.222          20.001          22.292           0.012           0.584           0.805 
   116.237783    146.197621      172.18.0.1  7162      172.18.0.3  6000 0x407612FD            g711A  1499     0 (0.0%)          18.230          20.000          22.291           0.047           0.586           0.828 
   116.038445    145.997277      172.18.0.1  7160      172.18.0.3  6000 0x407612FB            g711A  1499     0 (0.0%)          18.241          19.999          22.290           0.052           0.583           0.826 
   115.838567    145.797450      172.18.0.1  7158      172.18.0.2  6000 0x407612F9            g711A  1499     0 (0.0%)          18.175          19.999          22.030           0.021           0.553           0.877 
   115.638101    145.597782      172.18.0.1  7156      172.18.0.4  6000 0x407612F7            g711A  1499     0 (0.0%)           0.055          20.000          40.729           0.003           2.297           8.951 
   115.437496    145.398328      172.18.0.1  7154      172.18.0.4  6000 0x407612F5            g711A  1499     0 (0.0%)           0.055          20.001          40.729           0.073           2.298           8.946 
   115.238082    145.196888      172.18.0.1  7152      172.18.0.3  6000 0x407612F3            g711A  1499     0 (0.0%)          18.172          19.999          22.028           0.000           0.562           0.858 
   115.038206    144.997139      172.18.0.1  7150      172.18.0.2  6000 0x407612F1            g711A  1499     0 (0.0%)          18.226          19.999          22.041           0.016           0.567           0.859 
   114.838320    144.797273      172.18.0.1  7148      172.18.0.4  6000 0x407612EF            g711A  1499     0 (0.0%)           0.061          19.999          40.710           0.429           2.373           8.968 
   114.637553    144.597356      172.18.0.1  7146      172.18.0.4  6000 0x407612ED            g711A  1499     0 (0.0%)          18.224          20.000          22.042           0.014           0.570           0.851 
   114.437438    144.397006      172.18.0.1  7144      172.18.0.2  6000 0x407612EB            g711A  1499     0 (0.0%)           0.054          20.000          40.701           0.074           2.385           8.967 
   114.238238    144.198391      172.18.0.1  7142      172.18.0.3  6000 0x407612E9            g711A  1499     0 (0.0%)          18.223          20.000          22.032           0.021           0.573           0.877 
   114.037398    143.997993      172.18.0.1  7140      172.18.0.3  6000 0x407612E7            g711A  1499     0 (0.0%)           0.046          20.000          40.692           0.055           2.440           8.965 
   113.838255    143.797319      172.18.0.1  7138      172.18.0.3  6000 0x407612E5            g711A  1499     0 (0.0%)           0.106          19.999          40.633           0.054           2.437           8.935 
   113.637362    143.597333      172.18.0.1  7136      172.18.0.2  6000 0x407612E3            g711A  1499     0 (0.0%)          18.188          20.000          21.993           0.028           0.580           0.846 
   113.438021    143.397235      172.18.0.1  7134      172.18.0.4  6000 0x407612E1            g711A  1499     0 (0.0%)           0.094          19.999          40.645           0.052           2.455           8.933 
   113.238066    143.197460      172.18.0.1  7132      172.18.0.2  6000 0x407612DF            g711A  1499     0 (0.0%)          18.193          20.000          21.988           0.003           0.583           0.860 
   113.037194    142.997384      172.18.0.1  7130      172.18.0.3  6000 0x407612DD            g711A  1499     0 (0.0%)           0.083          20.000          40.655           0.016           2.442           8.937 
   112.837276    142.797827      172.18.0.1  7128      172.18.0.3  6000 0x407612DB            g711A  1499     0 (0.0%)          18.207          20.000          21.994           0.063           0.585           0.851 
   112.637318    142.597172      172.18.0.1  7126      172.18.0.3  6000 0x407612D9            g711A  1499     0 (0.0%)           0.055          20.000          40.664           0.063           2.389           8.939 
   112.436976    142.397296      172.18.0.1  7124      172.18.0.2  6000 0x407612D7            g711A  1499     0 (0.0%)          18.216          20.000          22.007           0.082           0.586           0.890 
   112.238318    142.198208      172.18.0.1  7122      172.18.0.4  6000 0x407612D5            g711A  1499     0 (0.0%)          18.217          20.000          22.012           0.006           0.585           0.887 
   112.038619    141.997654      172.18.0.1  7120      172.18.0.4  6000 0x407612D3            g711A  1499     0 (0.0%)          18.218          19.999          22.016           0.037           0.581           0.884 
   111.838575    141.797078      172.18.0.1  7118      172.18.0.3  6000 0x407612D1            g711A  1499     0 (0.0%)           0.043          19.999          40.740           0.014           2.291           7.991 
   111.638007    141.598496      172.18.0.1  7116      172.18.0.3  6000 0x407612CF            g711A  1499     0 (0.0%)           0.045          20.000          40.740           0.003           2.279           7.991 
   111.437547    141.397468      172.18.0.1  7114      172.18.0.3  6000 0x407612CD            g711A  1499     0 (0.0%)          18.163          20.000          21.917           0.028           0.564           0.894 
   111.238121    141.197287      172.18.0.1  7112      172.18.0.3  6000 0x407612CB            g711A  1499     0 (0.0%)           0.057          19.999          40.731           0.466           2.245           7.967 
   111.038046    140.997075      172.18.0.1  7110      172.18.0.2  6000 0x407612C9            g711A  1499     0 (0.0%)           0.063          19.999          40.731           0.005           2.230           7.967 
   110.837804    140.798185      172.18.0.1  7108      172.18.0.3  6000 0x407612C7            g711A  1499     0 (0.0%)          18.161          20.000          21.925           0.047           0.578           0.937 
   110.638588    140.598579      172.18.0.1  7106      172.18.0.3  6000 0x407612C5            g711A  1499     0 (0.0%)          18.160          20.000          21.928           0.006           0.583           0.956 
   110.437200    140.397259      172.18.0.1  7104      172.18.0.2  6000 0x407612C3            g711A  1499     0 (0.0%)           0.074          20.000          40.713           0.036           2.216           7.972 
   110.237754    140.198974      172.18.0.1  7102      172.18.0.4  6000 0x407612C1            g711A  1499     0 (0.0%)           0.074          20.001          40.714           0.049           2.214           7.972 
   110.038306    139.998070      172.18.0.1  7100      172.18.0.4  6000 0x407612BF            g711A  1499     0 (0.0%)          18.166          20.000          21.936           0.042           0.590           0.936 
   109.837024    139.796718      172.18.0.1  7098      172.18.0.2  6000 0x407612BD            g711A  1499     0 (0.0%)           0.096          20.000          40.585           0.030           2.254           7.935 
   109.636843    139.598174      172.18.0.1  7096      172.18.0.3  6000 0x407612BB            g711A  1499     0 (0.0%)          18.199          20.001          22.015           0.013           0.578           0.863 
   109.437727    139.398129      172.18.0.1  7094      172.18.0.3  6000 0x407612B9            g711A  1499     0 (0.0%)           0.078          20.000          40.667           0.023           2.258           7.945 
   109.238632    139.197729      172.18.0.1  7092      172.18.0.3  6000 0x407612B7            g711A  1499     0 (0.0%)           0.078          19.999          40.667           0.112           2.250           7.941 
   109.036844    138.998414      172.18.0.1  7090      172.18.0.3  6000 0x407612B5            g711A  1499     0 (0.0%)           0.078          20.001          40.667           0.073           2.242           7.946 
   108.838320    138.796994      172.18.0.1  7088      172.18.0.3  6000 0x407612B3            g711A  1499     0 (0.0%)          18.199          19.999          21.975           0.052           0.589           0.944 
   108.637386    138.598076      172.18.0.1  7086      172.18.0.2  6000 0x407612B1            g711A  1499     0 (0.0%)           0.059          20.000          40.676           0.015           2.271           7.990 
   108.438382    138.397410      172.18.0.1  7084      172.18.0.4  6000 0x407612AF            g711A  1499     0 (0.0%)          18.201          19.999          21.944           0.051           0.591           0.948 
   108.237622    138.197603      172.18.0.1  7082      172.18.0.2  6000 0x407612AD            g711A  1499     0 (0.0%)          18.210          20.000          21.941           0.070           0.594           0.947 
   108.037705    137.997610      172.18.0.1  7080      172.18.0.2  6000 0x407612AB            g711A  1499     0 (0.0%)          18.174          20.000          21.938           0.050           0.595           0.948 
   107.838410    137.796891      172.18.0.1  7078      172.18.0.3  6000 0x407612A9            g711A  1499     0 (0.0%)          18.153          19.999          21.859           0.046           0.546           0.817 
   107.638336    137.596898      172.18.0.1  7076      172.18.0.3  6000 0x407612A7            g711A  1499     0 (0.0%)          18.157          19.999          21.855           0.005           0.548           0.810 
   107.438371    137.398237      172.18.0.1  7074      172.18.0.2  6000 0x407612A5            g711A  1499     0 (0.0%)           0.056          20.000          40.880           0.011           2.544           7.621 
   107.238186    137.197158      172.18.0.1  7072      172.18.0.4  6000 0x407612A3            g711A  1499     0 (0.0%)          18.151          19.999          21.853           0.036           0.559           0.821 
   107.038346    136.997102      172.18.0.1  7070      172.18.0.3  6000 0x407612A1            g711A  1499     0 (0.0%)           0.065          19.999          40.874           0.030           2.570           7.611 
   106.838679    136.798209      172.18.0.1  7068      172.18.0.3  6000 0x4076129F            g711A  1499     0 (0.0%)          18.183          20.000          22.071           0.075           0.562           0.802 
   106.637299    136.597758      172.18.0.1  7066      172.18.0.2  6000 0x4076129D            g711A  1499     0 (0.0%)           0.074          20.000          40.868           0.093           2.542           7.606 
   106.438185    136.397109      172.18.0.1  7064      172.18.0.2  6000 0x4076129B            g711A  1499     0 (0.0%)          18.197          19.999          22.074           0.037           0.563           0.810 
   106.237961    136.197833      172.18.0.1  7062      172.18.0.2  6000 0x40761299            g711A  1499     0 (0.0%)           0.052          20.000          40.861           0.012           2.562           7.602 
   106.038582    135.996723      172.18.0.1  7060      172.18.0.4  6000 0x40761297            g711A  1499     0 (0.0%)          18.219          19.999          22.077           0.036           0.567           0.830 
   105.837247    135.798140      172.18.0.1  7058      172.18.0.4  6000 0x40761295            g711A  1499     0 (0.0%)          18.154          20.001          21.826           0.069           0.568           0.806 
   105.637616    135.597487      172.18.0.1  7056      172.18.0.4  6000 0x40761293            g711A  1499     0 (0.0%)           0.094          20.000          40.626           0.049           2.545           7.556 
   105.436833    135.398444      172.18.0.1  7054      172.18.0.4  6000 0x40761291            g711A  1499     0 (0.0%)          18.169          20.001          22.054           0.010           0.573           0.789 
   105.237725    135.197775      172.18.0.1  7052      172.18.0.4  6000 0x4076128F            g711A  1499     0 (0.0%)           0.068          20.000          40.831           0.045           2.563           7.620 
   105.037207    134.998788      172.18.0.1  7050      172.18.0.3  6000 0x4076128D            g711A  1499     0 (0.0%)           0.068          20.001          40.833           0.024           2.563           7.618 
   104.837443    134.798554      172.18.0.1  7048      172.18.0.2  6000 0x4076128B            g711A  1499     0 (0.0%)          18.181          20.001          22.080           0.021           0.580           0.817 
   104.636972    134.597478      172.18.0.1  7046      172.18.0.3  6000 0x40761289            g711A  1499     0 (0.0%)           0.058          20.000          40.841           0.022           2.556           7.616 
   104.437082    134.397890      172.18.0.1  7044      172.18.0.3  6000 0x40761287            g711A  1499     0 (0.0%)          18.182          20.001          22.081           0.021           0.577           0.837 
   104.237669    134.197088      172.18.0.1  7042      172.18.0.3  6000 0x40761285            g711A  1499     0 (0.0%)           0.036          20.000          40.847           0.011           2.556           7.584 
   104.037505    133.997075      172.18.0.1  7040      172.18.0.3  6000 0x40761283            g711A  1499     0 (0.0%)          18.177          20.000          22.078           0.047           0.568           0.834 
   103.838524    133.798681      172.18.0.1  7038      172.18.0.4  6000 0x40761281            g711A  1499     0 (0.0%)          18.200          20.000          21.841           0.015           0.549           0.737 
   103.638305    133.597416      172.18.0.1  7036      172.18.0.4  6000 0x4076127F            g711A  1499     0 (0.0%)          18.199          19.999          21.842           0.002           0.552           0.745 
   103.437320    133.397262      172.18.0.1  7034      172.18.0.4  6000 0x4076127D            g711A  1499     0 (0.0%)          18.198          20.000          21.841           0.050           0.559           0.800 
   103.236969    133.197923      172.18.0.1  7032      172.18.0.2  6000 0x4076127B            g711A  1499     0 (0.0%)          18.198          20.001          21.917           0.120           0.562           0.802 
   103.038273    132.997241      172.18.0.1  7030      172.18.0.3  6000 0x40761279            g711A  1499     0 (0.0%)           0.065          19.999          40.522           0.531           2.224           7.361 
   102.837593    132.798210      172.18.0.1  7028      172.18.0.3  6000 0x40761277            g711A  1499     0 (0.0%)           0.064          20.000          40.570           0.014           2.277           7.349 
   102.638333    132.597507      172.18.0.1  7026      172.18.0.3  6000 0x40761275            g711A  1499     0 (0.0%)          18.199          19.999          21.922           0.045           0.571           0.813 
   102.437430    132.397358      172.18.0.1  7024      172.18.0.4  6000 0x40761273            g711A  1499     0 (0.0%)          18.195          20.000          21.922           0.045           0.578           0.837 
