0.000000000	1-247273@172.18.0.1	INVITE	
0.000144882	1-247273@172.18.0.1	INVITE	
0.000623003	1-247273@172.18.0.1		180
0.000678262	1-247273@172.18.0.1		180
0.001767941	1-247273@172.18.0.1		200
0.001794630	1-247273@172.18.0.1		200
0.001870552	1-247273@172.18.0.1	ACK	
0.001918263	1-247273@172.18.0.1	ACK	
0.198788430	2-247273@172.18.0.1	INVITE	
0.198891878	2-247273@172.18.0.1	INVITE	
0.199110315	2-247273@172.18.0.1		180
0.199153643	2-247273@172.18.0.1		180
0.200276238	2-247273@172.18.0.1		200
0.200315487	2-247273@172.18.0.1		200
0.200432966	2-247273@172.18.0.1	ACK	
0.200486796	2-247273@172.18.0.1	ACK	
0.398580420	3-247273@172.18.0.1	INVITE	
0.398688850	3-247273@172.18.0.1	INVITE	
0.398900425	3-247273@172.18.0.1		180
0.398943803	3-247273@172.18.0.1		180
0.400017967	3-247273@172.18.0.1		200
0.400049307	3-247273@172.18.0.1		200
0.400138069	3-247273@172.18.0.1	ACK	
0.400191990	3-247273@172.18.0.1	ACK	
0.599219242	4-247273@172.18.0.1	INVITE	
0.599329819	4-247273@172.18.0.1	INVITE	
0.599895105	4-247273@172.18.0.1		180
0.599940771	4-247273@172.18.0.1		180
0.601049674	4-247273@172.18.0.1		200
0.601084069	4-247273@172.18.0.1		200
0.601206395	4-247273@172.18.0.1	ACK	
0.601260768	4-247273@172.18.0.1	ACK	
0.798431746	5-247273@172.18.0.1	INVITE	
0.798508932	5-247273@172.18.0.1	INVITE	
0.798787081	5-247273@172.18.0.1		180
0.798827583	5-247273@172.18.0.1		180
0.799900083	5-247273@172.18.0.1		200
0.799930914	5-247273@172.18.0.1		200
0.800006883	5-247273@172.18.0.1	ACK	
0.800059436	5-247273@172.18.0.1	ACK	
0.998939166	6-247273@172.18.0.1	INVITE	
0.999032467	6-247273@172.18.0.1	INVITE	
0.999237916	6-247273@172.18.0.1		180
0.999281471	6-247273@172.18.0.1		180
1.000391956	6-247273@172.18.0.1		200
1.000425711	6-247273@172.18.0.1		200
1.000543301	6-247273@172.18.0.1	ACK	
1.000599513	6-247273@172.18.0.1	ACK	
1.199572453	7-247273@172.18.0.1	INVITE	
1.199683224	7-247273@172.18.0.1	INVITE	
1.199872798	7-247273@172.18.0.1		180
1.199919373	7-247273@172.18.0.1		180
1.200988482	7-247273@172.18.0.1		200
1.201018437	7-247273@172.18.0.1		200
1.201097771	7-247273@172.18.0.1	ACK	
1.201147720	7-247273@172.18.0.1	ACK	
1.301802064	5-247273@172.18.0.1		200
1.301858224	5-247273@172.18.0.1		200
1.301948162	5-247273@172.18.0.1	ACK	
1.302018981	5-247273@172.18.0.1	ACK	
1.398564424	8-247273@172.18.0.1	INVITE	
