service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0125	5-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0125	5-247162@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0125	5-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0125	5-247162@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0125	5-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0125	5-247162@172.18.0.1	172.18.0.2
service <sip:service@172.18.0.5:5060>	6-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	6-247162@172.18.0.1	172.18.0.4
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0128	6-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0128	6-247162@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0128	6-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0128	6-247162@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0128	6-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0128	6-247162@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>	7-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>	7-247162@172.18.0.1	172.18.0.3
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0126	7-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0126	7-247162@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0126	7-247162@172.18.0.1	172.18.0.5
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0126	7-247162@172.18.0.1	172.18.0.1
service <sip:service@172.18.0.5:5060>;tag=1SIPpTag0126	7-247162@172.18.0.1	172.18.0.5
