0.000000000	35-247286@172.18.0.1		200
0.000036520	35-247286@172.18.0.1		200
0.000081049	35-247286@172.18.0.1	ACK	
0.000122882	35-247286@172.18.0.1	ACK	
0.007620534	48-247286@172.18.0.1	INVITE	
0.007703838	48-247286@172.18.0.1	INVITE	
0.007959329	48-247286@172.18.0.1		180
0.008012552	48-247286@172.18.0.1		180
0.009119472	48-247286@172.18.0.1		200
0.009155754	48-247286@172.18.0.1		200
0.009206617	48-247286@172.18.0.1	ACK	
0.009244331	48-247286@172.18.0.1	ACK	
0.039488375	36-247286@172.18.0.1		200
0.039516656	36-247286@172.18.0.1		200
0.039558690	36-247286@172.18.0.1	ACK	
0.039599735	36-247286@172.18.0.1	ACK	
0.046123304	49-247286@172.18.0.1	INVITE	
0.046209082	49-247286@172.18.0.1	INVITE	
0.046448466	49-247286@172.18.0.1		180
0.046500710	49-247286@172.18.0.1		180
0.047605375	49-247286@172.18.0.1		200
0.047649892	49-247286@172.18.0.1		200
0.047755719	49-247286@172.18.0.1	ACK	
0.047829032	49-247286@172.18.0.1	ACK	
0.087068870	50-247286@172.18.0.1	INVITE	
0.087191375	50-247286@172.18.0.1	INVITE	
0.087371017	50-247286@172.18.0.1		180
0.087418681	50-247286@172.18.0.1		180
0.088480592	50-247286@172.18.0.1		200
0.088513735	50-247286@172.18.0.1		200
0.088582814	50-247286@172.18.0.1	ACK	
0.088635602	50-247286@172.18.0.1	ACK	
0.126748843	51-247286@172.18.0.1	INVITE	
0.126847344	51-247286@172.18.0.1	INVITE	
0.127039676	51-247286@172.18.0.1		180
0.127080060	51-247286@172.18.0.1		180
0.128157126	51-247286@172.18.0.1		200
0.128193763	51-247286@172.18.0.1		200
0.128273662	51-247286@172.18.0.1	ACK	
0.128348817	51-247286@172.18.0.1	ACK	
0.157146624	39-247286@172.18.0.1		200
0.157203901	39-247286@172.18.0.1		200
0.157277492	39-247286@172.18.0.1	ACK	
0.157357765	39-247286@172.18.0.1	ACK	
0.164805758	52-247286@172.18.0.1	INVITE	
0.164915808	52-247286@172.18.0.1	INVITE	
0.165066329	52-247286@172.18.0.1		180
0.165106987	52-247286@172.18.0.1		180
0.166174241	52-247286@172.18.0.1		200
0.166207644	52-247286@172.18.0.1		200
0.166273975	52-247286@172.18.0.1	ACK	
0.166339414	52-247286@172.18.0.1	ACK	
0.203458025	53-247286@172.18.0.1	INVITE	
0.203514284	53-247286@172.18.0.1	INVITE	
0.203662680	53-247286@172.18.0.1		180
0.203696846	53-247286@172.18.0.1		180
0.204813415	53-247286@172.18.0.1		200
0.204858499	53-247286@172.18.0.1		200
0.204970679	53-247286@172.18.0.1	ACK	
0.205049943	53-247286@172.18.0.1	ACK	
0.218275530	15-247286@172.18.0.1		200
0.218330256	15-247286@172.18.0.1		200
0.218411843	15-247286@172.18.0.1	ACK	
0.218489941	15-247286@172.18.0.1	ACK	
0.236289606	41-247286@172.18.0.1		200
0.236344396	41-247286@172.18.0.1		200
0.236414699	41-247286@172.18.0.1	ACK	
0.236500627	41-247286@172.18.0.1	ACK	
0.242908543	54-247286@172.18.0.1	INVITE	
0.242988551	54-247286@172.18.0.1	INVITE	
0.243224775	54-247286@172.18.0.1		180
0.243280912	54-247286@172.18.0.1		180
0.244350910	54-247286@172.18.0.1		200
0.244372075	54-247286@172.18.0.1		200
0.244426077	54-247286@172.18.0.1	ACK	
0.244464545	54-247286@172.18.0.1	ACK	
0.281721408	55-247286@172.18.0.1	INVITE	
0.281810423	55-247286@172.18.0.1	INVITE	
0.281959606	55-247286@172.18.0.1		180
0.281988207	55-247286@172.18.0.1		180
0.283094945	55-247286@172.18.0.1		200
0.283134422	55-247286@172.18.0.1		200
0.283250550	55-247286@172.18.0.1	ACK	
0.283336443	55-247286@172.18.0.1	ACK	
0.315238688	43-247286@172.18.0.1		200
0.315297919	43-247286@172.18.0.1		200
0.315391406	43-247286@172.18.0.1	ACK	
0.315434608	43-247286@172.18.0.1	ACK	
0.321920074	56-247286@172.18.0.1	INVITE	
0.322014575	56-247286@172.18.0.1	INVITE	
0.322238876	56-247286@172.18.0.1		180
0.322302647	56-247286@172.18.0.1		180
0.323366361	56-247286@172.18.0.1		200
0.323387927	56-247286@172.18.0.1		200
0.323440026	56-247286@172.18.0.1	ACK	
0.323478986	56-247286@172.18.0.1	ACK	
0.334031798	18-247286@172.18.0.1		200
0.334098828	18-247286@172.18.0.1		200
0.334176509	18-247286@172.18.0.1	ACK	
0.334248113	18-247286@172.18.0.1	ACK	
0.353597855	44-247286@172.18.0.1		200
0.353631668	44-247286@172.18.0.1		200
0.353672601	44-247286@172.18.0.1	ACK	
0.353713771	44-247286@172.18.0.1	ACK	
0.361212942	57-247286@172.18.0.1	INVITE	
0.361298712	57-247286@172.18.0.1	INVITE	
0.361482585	57-247286@172.18.0.1		180
0.361515915	57-247286@172.18.0.1		180
0.362623781	57-247286@172.18.0.1		200
0.362668605	57-247286@172.18.0.1		200
0.362772775	57-247286@172.18.0.1	ACK	
0.362844569	57-247286@172.18.0.1	ACK	
0.400078687	58-247286@172.18.0.1	INVITE	
0.400161410	58-247286@172.18.0.1	INVITE	
0.400378644	58-247286@172.18.0.1		180
0.400411790	58-247286@172.18.0.1		180
0.401481870	58-247286@172.18.0.1		200
0.401506609	58-247286@172.18.0.1		200
0.401556369	58-247286@172.18.0.1	ACK	
0.401607995	58-247286@172.18.0.1	ACK	
0.415504604	20-247286@172.18.0.1		200
0.415561771	20-247286@172.18.0.1		200
0.415641913	20-247286@172.18.0.1	ACK	
0.415681687	20-247286@172.18.0.1	ACK	
0.439028681	59-247286@172.18.0.1	INVITE	
0.439073718	59-247286@172.18.0.1	INVITE	
0.439202821	59-247286@172.18.0.1		180
0.439231146	59-247286@172.18.0.1		180
0.440310705	59-247286@172.18.0.1		200
0.440332546	59-247286@172.18.0.1		200
0.440395150	59-247286@172.18.0.1	ACK	
0.440432432	59-247286@172.18.0.1	ACK	
0.453829919	21-247286@172.18.0.1		200
0.453860000	21-247286@172.18.0.1		200
0.453913268	21-247286@172.18.0.1	ACK	
0.453961315	21-247286@172.18.0.1	ACK	
0.471860973	47-247286@172.18.0.1		200
0.471918110	47-247286@172.18.0.1		200
0.472004580	47-247286@172.18.0.1	ACK	
0.472075779	47-247286@172.18.0.1	ACK	
0.478575892	60-247286@172.18.0.1	INVITE	
0.478654322	60-247286@172.18.0.1	INVITE	
0.478850499	60-247286@172.18.0.1		180
0.478912019	60-247286@172.18.0.1		180
0.480012382	60-247286@172.18.0.1		200
0.480053638	60-247286@172.18.0.1		200
0.480112913	60-247286@172.18.0.1	ACK	
0.480149285	60-247286@172.18.0.1	ACK	
0.518545376	61-247286@172.18.0.1	INVITE	
0.518595156	61-247286@172.18.0.1	INVITE	
0.518729315	61-247286@172.18.0.1		180
0.518758524	61-247286@172.18.0.1		180
0.519877172	61-247286@172.18.0.1		200
0.519917192	61-247286@172.18.0.1		200
0.520027899	61-247286@172.18.0.1	ACK	
0.520108040	61-247286@172.18.0.1	ACK	
0.548899273	49-247286@172.18.0.1		200
0.548949246	49-247286@172.18.0.1		200
0.548994556	49-247286@172.18.0.1	ACK	
0.549054406	49-247286@172.18.0.1	ACK	
0.557661985	62-247286@172.18.0.1	INVITE	
0.557745475	62-247286@172.18.0.1	INVITE	
0.558010757	62-247286@172.18.0.1		180
0.558075827	62-247286@172.18.0.1		180
0.559132459	62-247286@172.18.0.1		200
0.559157228	62-247286@172.18.0.1		200
0.559220537	62-247286@172.18.0.1	ACK	
0.559266377	62-247286@172.18.0.1	ACK	
