========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
   172.238691    179.778391      172.18.0.1  7722      172.18.0.2  6000 0x13B48E0D            g711A   378     0 (0.0%)          18.213          19.999          21.801           0.046           0.548           0.696 
   172.039253    179.778399      172.18.0.1  7720      172.18.0.4  6000 0x13B48E0B            g711A   388     0 (0.0%)           0.027          19.998          40.558           0.010           1.424           4.392 
   171.838779    179.779025      172.18.0.1  7718      172.18.0.4  6000 0x13B48E09            g711A   398     0 (0.0%)           0.085          20.001          40.406           0.021           1.935           5.786 
   171.638279    179.779017      172.18.0.1  7716      172.18.0.4  6000 0x13B48E07            g711A   408     0 (0.0%)          18.252          20.002          21.656           0.053           0.520           0.696 
   171.438413    179.779009      172.18.0.1  7714      172.18.0.3  6000 0x13B48E05            g711A   418     0 (0.0%)           0.083          20.001          40.398           0.019           2.048           5.790 
   171.239068    179.779001      172.18.0.1  7712      172.18.0.2  6000 0x13B48E03            g711A   428     0 (0.0%)           0.084          20.000          40.398           0.006           2.015           5.791 
   171.037991    179.778994      172.18.0.1  7710      172.18.0.4  6000 0x13B48E01            g711A   438     0 (0.0%)          18.260          20.002          21.659           0.017           0.531           0.699 
   170.838145    179.778986      172.18.0.1  7708      172.18.0.4  6000 0x13B48DFF            g711A   448     0 (0.0%)           0.092          20.002          40.389           0.015           1.957           5.788 
   170.637832    179.778978      172.18.0.1  7706      172.18.0.3  6000 0x13B48DFD            g711A   458     0 (0.0%)          18.262          20.003          21.663           0.086           0.537           0.706 
   170.439110    179.778971      172.18.0.1  7704      172.18.0.3  6000 0x13B48DFB            g711A   468     0 (0.0%)           0.099          20.000          40.380           0.029           1.909           5.804 
   170.238791    179.778963      172.18.0.1  7702      172.18.0.3  6000 0x13B48DF9            g711A   478     0 (0.0%)          18.262          20.000          21.662           0.034           0.553           0.721 
   170.038179    179.778956      172.18.0.1  7700      172.18.0.3  6000 0x13B48DF7            g711A   488     0 (0.0%)          18.262          20.002          21.672           0.039           0.555           0.732 
   169.838080    179.778875      172.18.0.1  7698      172.18.0.4  6000 0x13B48DF5            g711A   498     0 (0.0%)           0.106          20.002          40.327           0.018           1.972           5.775 
   169.638055    179.778886      172.18.0.1  7696      172.18.0.2  6000 0x13B48DF3            g711A   508     0 (0.0%)          18.261          20.002          21.707           0.029           0.547           0.674 
   169.438457    179.778894      172.18.0.1  7694      172.18.0.2  6000 0x13B48DF1            g711A   518     0 (0.0%)           0.090          20.001          40.339           0.044           1.922           5.776 
   169.238638    179.778902      172.18.0.1  7692      172.18.0.3  6000 0x13B48DEF            g711A   528     0 (0.0%)           0.089          20.001          40.337           0.048           1.898           5.778 
   169.037832    179.778910      172.18.0.1  7690      172.18.0.3  6000 0x13B48DED            g711A   538     0 (0.0%)           0.086          20.002          40.337           0.020           1.879           5.777 
   168.838412    179.778918      172.18.0.1  7688      172.18.0.4  6000 0x13B48DEB            g711A   548     0 (0.0%)          18.264          20.001          21.680           0.052           0.554           0.709 
   168.637918    179.778925      172.18.0.1  7686      172.18.0.3  6000 0x13B48DE9            g711A   558     0 (0.0%)           0.076          20.002          40.346           0.035           1.835           5.772 
   168.438812    179.778933      172.18.0.1  7684      172.18.0.4  6000 0x13B48DE7            g711A   568     0 (0.0%)           0.044          20.000          40.346           0.052           1.885           5.765 
   168.238318    179.778940      172.18.0.1  7682      172.18.0.2  6000 0x13B48DE5            g711A   578     0 (0.0%)          18.257          20.001          21.775           0.009           0.565           0.729 
   168.037708    179.778948      172.18.0.1  7680      172.18.0.2  6000 0x13B48DE3            g711A   588     0 (0.0%)          18.263          20.002          21.766           0.088           0.564           0.762 
   167.839400    179.778861      172.18.0.1  7678      172.18.0.2  6000 0x13B48DE1            g711A   598     0 (0.0%)           0.059          19.999          40.895           0.082           2.233           6.010 
   167.638741    179.778852      172.18.0.1  7676      172.18.0.2  6000 0x13B48DDF            g711A   608     0 (0.0%)          18.251          20.000          21.581           0.046           0.551           0.781 
   167.438196    179.778843      172.18.0.1  7674      172.18.0.4  6000 0x13B48DDD            g711A   618     0 (0.0%)          18.239          20.001          21.581           0.045           0.555           0.770 
   167.238458    179.778834      172.18.0.1  7672      172.18.0.2  6000 0x13B48DDB            g711A   628     0 (0.0%)           0.074          20.001          40.881           0.048           2.170           6.053 
   167.039187    179.778825      172.18.0.1  7670      172.18.0.3  6000 0x13B48DD9            g711A   638     0 (0.0%)          18.238          19.999          21.579           0.048           0.564           0.771 
   166.838555    179.778816      172.18.0.1  7668      172.18.0.2  6000 0x13B48DD7            g711A   648     0 (0.0%)           0.057          20.000          40.875           0.613           2.193           6.050 
   166.637978    179.778806      172.18.0.1  7666      172.18.0.4  6000 0x13B48DD5            g711A   658     0 (0.0%)          18.240          20.001          21.782           0.022           0.572           0.772 
   166.438467    179.778797      172.18.0.1  7664      172.18.0.2  6000 0x13B48DD3            g711A   668     0 (0.0%)          18.237          20.000          21.788           0.041           0.577           0.799 
   166.238108    179.778788      172.18.0.1  7662      172.18.0.2  6000 0x13B48DD1            g711A   678     0 (0.0%)          18.235          20.001          21.798           0.055           0.580           0.801 
   166.038989    179.778779      172.18.0.1  7660      172.18.0.2  6000 0x13B48DCF            g711A   688     0 (0.0%)          18.233          20.000          21.810           0.048           0.577           0.804 
   165.839228    179.778687      172.18.0.1  7658      172.18.0.4  6000 0x13B48DCD            g711A   698     0 (0.0%)           0.099          19.999          40.131           0.037           2.214           5.876 
   165.637937    179.778698      172.18.0.1  7656      172.18.0.4  6000 0x13B48DCB            g711A   708     0 (0.0%)           0.093          20.001          40.140           0.064           2.191           5.881 
   165.438393    179.778708      172.18.0.1  7654      172.18.0.3  6000 0x13B48DC9            g711A   718     0 (0.0%)           0.089          20.000          40.796           0.046           2.277           5.880 
   165.238118    179.778717      172.18.0.1  7652      172.18.0.2  6000 0x13B48DC7            g711A   728     0 (0.0%)          18.222          20.001          21.858           0.016           0.566           0.820 
   165.039107    179.778726      172.18.0.1  7650      172.18.0.4  6000 0x13B48DC5            g711A   738     0 (0.0%)           0.063          19.999          40.812           0.001           2.329           5.882 
   164.839069    179.778735      172.18.0.1  7648      172.18.0.3  6000 0x13B48DC3            g711A   748     0 (0.0%)          18.206          20.000          21.853           0.051           0.573           0.833 
   164.639203    179.778744      172.18.0.1  7646      172.18.0.3  6000 0x13B48DC1            g711A   758     0 (0.0%)          18.212          19.999          21.908           0.050           0.577           0.813 
   164.437678    179.778752      172.18.0.1  7644      172.18.0.4  6000 0x13B48DBF            g711A   768     0 (0.0%)          18.211          20.001          21.908           0.011           0.582           0.813 
   164.239626    179.778761      172.18.0.1  7642      172.18.0.2  6000 0x13B48DBD            g711A   778     0 (0.0%)           0.028          19.999          40.945           0.082           2.465           6.403 
   164.039025    179.778770      172.18.0.1  7640      172.18.0.3  6000 0x13B48DBB            g711A   788     0 (0.0%)          18.205          20.000          21.908           0.014           0.585           0.887 
   163.839034    179.778095      172.18.0.1  7638      172.18.0.2  6000 0x13B48DB9            g711A   798     0 (0.0%)          18.264          19.999          21.665           0.016           0.541           0.758 
   163.639120    179.778086      172.18.0.1  7636      172.18.0.4  6000 0x13B48DB7            g711A   808     0 (0.0%)          18.243          19.999          21.667           0.010           0.545           0.761 
   163.439152    179.778077      172.18.0.1  7634      172.18.0.2  6000 0x13B48DB5            g711A   818     0 (0.0%)           0.082          19.999          40.451           0.048           2.736           7.316 
   163.238415    179.778069      172.18.0.1  7632      172.18.0.3  6000 0x13B48DB3            g711A   828     0 (0.0%)          18.250          20.000          21.670           0.042           0.559           0.776 
   163.038580    179.778060      172.18.0.1  7630      172.18.0.3  6000 0x13B48DB1            g711A   838     0 (0.0%)          18.249          19.999          21.671           0.037           0.561           0.775 
   162.838226    179.778051      172.18.0.1  7628      172.18.0.2  6000 0x13B48DAF            g711A   848     0 (0.0%)          18.248          20.000          21.672           0.037           0.562           0.777 
   162.637603    179.778042      172.18.0.1  7626      172.18.0.3  6000 0x13B48DAD            g711A   858     0 (0.0%)          18.247          20.001          21.673           0.067           0.558           0.777 
   162.437733    179.778033      172.18.0.1  7624      172.18.0.2  6000 0x13B48DAB            g711A   868     0 (0.0%)          18.247          20.000          21.674           0.091           0.561           0.777 
