========================= RTP Streams ========================
   Start time      End time     Src IP addr  Port    Dest IP addr  Port       SSRC          Payload  Pkts         Lost   Min Delta(ms)  Mean Delta(ms)   Max Delta(ms)  Min Jitter(ms) Mean Jitter(ms)  Max Jitter(ms) Problems?
   134.038330    164.000035      172.18.0.1  7340      172.18.0.3  6000 0x7EEC0F8C            g711A  1499     0 (0.0%)          18.197          20.001          21.678           0.014           0.542           0.802 
   133.839620    163.799908      172.18.0.1  7338      172.18.0.2  6000 0x7EEC0F8A            g711A  1499     0 (0.0%)           0.033          20.000          40.823           0.050           2.080           7.273 
   133.639101    163.599528      172.18.0.1  7336      172.18.0.4  6000 0x7EEC0F88            g711A  1499     0 (0.0%)          18.196          20.000          21.680           0.017           0.547           0.774 
   133.439514    163.399633      172.18.0.1  7334      172.18.0.3  6000 0x7EEC0F86            g711A  1499     0 (0.0%)          18.198          20.000          21.681           0.031           0.550           0.765 
   133.238692    163.199032      172.18.0.1  7332      172.18.0.4  6000 0x7EEC0F84            g711A  1499     0 (0.0%)          18.205          20.000          21.683           0.048           0.553           0.765 
   133.038403    162.999663      172.18.0.1  7330      172.18.0.2  6000 0x7EEC0F82            g711A  1499     0 (0.0%)          18.204          20.001          21.684           0.010           0.552           0.765 
   132.839106    162.798958      172.18.0.1  7328      172.18.0.2  6000 0x7EEC0F80            g711A  1499     0 (0.0%)           0.069          20.000          40.794           0.052           2.124           7.259 
   132.637805    162.599367      172.18.0.1  7326      172.18.0.2  6000 0x7EEC0F7E            g711A  1499     0 (0.0%)           0.069          20.001          40.796           0.010           2.114           7.260 
   132.438614    162.399010      172.18.0.1  7324      172.18.0.2  6000 0x7EEC0F7C            g711A  1499     0 (0.0%)          18.274          20.000          21.669           0.049           0.544           0.764 
   132.238944    162.199701      172.18.0.1  7322      172.18.0.3  6000 0x7EEC0F7A            g711A  1499     0 (0.0%)          18.272          20.001          21.671           0.053           0.542           0.765 
   132.038297    161.999241      172.18.0.1  7320      172.18.0.3  6000 0x7EEC0F78            g711A  1499     0 (0.0%)           0.092          20.001          40.774           0.010           2.091           7.250 
   131.839342    161.798898      172.18.0.1  7318      172.18.0.2  6000 0x7EEC0F76            g711A  1499     0 (0.0%)          18.239          20.000          21.636           0.019           0.503           0.714 
   131.639535    161.598961      172.18.0.1  7316      172.18.0.2  6000 0x7EEC0F74            g711A  1499     0 (0.0%)          18.240          20.000          21.631           0.033           0.506           0.714 
   131.438656    161.399723      172.18.0.1  7314      172.18.0.4  6000 0x7EEC0F72            g711A  1499     0 (0.0%)          18.240          20.001          21.627           0.032           0.510           0.715 
   131.238530    161.199330      172.18.0.1  7312      172.18.0.3  6000 0x7EEC0F70            g711A  1499     0 (0.0%)          18.239          20.001          21.624           0.035           0.515           0.715 
   131.038789    160.999266      172.18.0.1  7310      172.18.0.3  6000 0x7EEC0F6E            g711A  1499     0 (0.0%)          18.239          20.000          21.615           0.048           0.517           0.706 
   130.838798    160.800347      172.18.0.1  7308      172.18.0.2  6000 0x7EEC0F6C            g711A  1499     0 (0.0%)           0.043          20.001          41.079           0.050           2.020           7.170 
   130.638863    160.599901      172.18.0.1  7306      172.18.0.4  6000 0x7EEC0F6A            g711A  1499     0 (0.0%)          18.250          20.001          21.615           0.047           0.524           0.710 
   130.439184    160.400134      172.18.0.1  7304      172.18.0.3  6000 0x7EEC0F68            g711A  1499     0 (0.0%)           0.047          20.001          41.070           0.035           2.040           7.181 
   130.239209    160.199873      172.18.0.1  7302      172.18.0.4  6000 0x7EEC0F66            g711A  1499     0 (0.0%)          18.248          20.000          21.614           0.015           0.528           0.719 
   130.039046    159.998866      172.18.0.1  7300      172.18.0.2  6000 0x7EEC0F64            g711A  1499     0 (0.0%)          18.246          20.000          21.614           0.050           0.530           0.720 
   129.839146    159.798967      172.18.0.1  7298      172.18.0.4  6000 0x7EEC0F62            g711A  1499     0 (0.0%)           0.069          20.000          41.053           0.053           2.048           7.149 
   129.638630    159.599367      172.18.0.1  7296      172.18.0.4  6000 0x7EEC0F60            g711A  1499     0 (0.0%)          18.244          20.000          21.612           0.021           0.531           0.722 
   129.438833    159.398921      172.18.0.1  7294      172.18.0.4  6000 0x7EEC0F5E            g711A  1499     0 (0.0%)           0.042          20.000          41.044           0.046           2.071           7.146 
   129.238134    159.198947      172.18.0.1  7292      172.18.0.2  6000 0x7EEC0F5C            g711A  1499     0 (0.0%)          18.242          20.001          21.609           0.011           0.532           0.718 
   129.038858    158.999332      172.18.0.1  7290      172.18.0.3  6000 0x7EEC0F5A            g711A  1499     0 (0.0%)          18.236          20.000          21.654           0.046           0.538           0.705 
   128.838646    158.799137      172.18.0.1  7288      172.18.0.2  6000 0x7EEC0F58            g711A  1499     0 (0.0%)           0.059          20.000          41.027           0.052           2.089           7.135 
   128.639220    158.599386      172.18.0.1  7286      172.18.0.2  6000 0x7EEC0F56            g711A  1499     0 (0.0%)          18.239          20.000          21.608           0.008           0.528           0.704 
   128.437940    158.399173      172.18.0.1  7284      172.18.0.3  6000 0x7EEC0F54            g711A  1499     0 (0.0%)          18.237          20.001          21.622           0.070           0.527           0.706 
   128.238935    158.199705      172.18.0.1  7282      172.18.0.2  6000 0x7EEC0F52            g711A  1499     0 (0.0%)          18.236          20.001          21.636           0.017           0.525           0.708 
   128.038389    157.998809      172.18.0.1  7280      172.18.0.4  6000 0x7EEC0F50            g711A  1499     0 (0.0%)           0.088          20.000          40.998           0.012           2.064           7.140 
   127.838216    157.800622      172.18.0.1  7278      172.18.0.2  6000 0x7EEC0F4E            g711A  1499     0 (0.0%)          18.199          20.002          21.598           0.018           0.520           0.709 
   127.639260    157.598986      172.18.0.1  7276      172.18.0.2  6000 0x7EEC0F4C            g711A  1499     0 (0.0%)          18.200          20.000          21.725           0.045           0.527           0.713 
   127.438928    157.400031      172.18.0.1  7274      172.18.0.3  6000 0x7EEC0F4A            g711A  1499     0 (0.0%)          18.200          20.001          21.726           0.049           0.531           0.718 
   127.238096    157.200099      172.18.0.1  7272      172.18.0.4  6000 0x7EEC0F48            g711A  1499     0 (0.0%)          18.200          20.001          21.727           0.066           0.537           0.725 
   127.039353    156.999330      172.18.0.1  7270      172.18.0.2  6000 0x7EEC0F46            g711A  1499     0 (0.0%)          18.200          20.000          21.912           0.015           0.539           0.743 
   126.839185    156.799027      172.18.0.1  7268      172.18.0.2  6000 0x7EEC0F44            g711A  1499     0 (0.0%)          18.200          20.000          21.913           0.051           0.539           0.743 
   126.638383    156.599573      172.18.0.1  7266      172.18.0.4  6000 0x7EEC0F42            g711A  1499     0 (0.0%)           0.104          20.001          40.420           0.044           1.996           7.153 
   126.439124    156.399889      172.18.0.1  7264      172.18.0.4  6000 0x7EEC0F40            g711A  1499     0 (0.0%)           0.101          20.001          40.421           0.048           1.992           7.153 
   126.238667    156.199186      172.18.0.1  7262      172.18.0.4  6000 0x7EEC0F3E            g711A  1499     0 (0.0%)           0.049          20.000          40.423           0.044           2.040           7.152 
   126.037981    156.000181      172.18.0.1  7260      172.18.0.2  6000 0x7EEC0F3C            g711A  1499     0 (0.0%)          18.157          20.001          21.918           0.019           0.547           0.730 
   125.838739    155.800209      172.18.0.1  7258      172.18.0.2  6000 0x7EEC0F3A            g711A  1499     0 (0.0%)           0.094          20.001          40.369           0.008           2.018           7.092 
   125.638986    155.599207      172.18.0.1  7256      172.18.0.4  6000 0x7EEC0F38            g711A  1499     0 (0.0%)           0.073          20.000          40.371           0.027           2.077           7.094 
   125.439284    155.399399      172.18.0.1  7254      172.18.0.4  6000 0x7EEC0F36            g711A  1499     0 (0.0%)           0.072          20.000          40.371           0.048           2.078           7.078 
   125.239117    155.199175      172.18.0.1  7252      172.18.0.4  6000 0x7EEC0F34            g711A  1499     0 (0.0%)          18.219          20.000          21.930           0.041           0.549           0.755 
   125.038924    154.999202      172.18.0.1  7250      172.18.0.4  6000 0x7EEC0F32            g711A  1499     0 (0.0%)           0.065          20.000          40.386           0.016           2.080           7.081 
   124.839374    154.799594      172.18.0.1  7248      172.18.0.3  6000 0x7EEC0F30            g711A  1499     0 (0.0%)          18.216          20.000          21.927           0.017           0.550           0.765 
   124.638365    154.599137      172.18.0.1  7246      172.18.0.2  6000 0x7EEC0F2E            g711A  1499     0 (0.0%)          18.215          20.001          21.926           0.034           0.549           0.768 
   124.438778    154.399964      172.18.0.1  7244      172.18.0.4  6000 0x7EEC0F2C            g711A  1499     0 (0.0%)           0.050          20.001          40.405           0.046           2.059           7.089 
   124.238831    154.199804      172.18.0.1  7242      172.18.0.3  6000 0x7EEC0F2A            g711A  1499     0 (0.0%)          18.201          20.001          21.924           0.046           0.551           0.758 
   124.038750    154.000159      172.18.0.1  7240      172.18.0.3  6000 0x7EEC0F28            g711A  1499     0 (0.0%)           0.042          20.001          40.397           0.052           2.026           7.092 
   123.839108    153.800024      172.18.0.1  7238      172.18.0.3  6000 0x7EEC0F26            g711A  1499     0 (0.0%)           0.050          20.001          40.559           0.005           2.189           7.608 
   123.638762    153.600447      172.18.0.1  7236      172.18.0.4  6000 0x7EEC0F24            g711A  1500     0 (0.0%)           0.050          19.988          40.559           0.047           2.197           7.608 
   123.438635    153.400609      172.18.0.1  7234      172.18.0.2  6000 0x7EEC0F22            g711A  1500     0 (0.0%)           0.057          19.988          40.506           0.033           2.202           7.654 
   123.238286    153.200360      172.18.0.1  7232      172.18.0.4  6000 0x7EEC0F20            g711A  1499     0 (0.0%)          18.233          20.001          21.498           0.016           0.534           0.703 
   123.038263    152.999262      172.18.0.1  7230      172.18.0.3  6000 0x7EEC0F1E            g711A  1499     0 (0.0%)           0.075          20.001          40.578           0.037           2.178           7.669 
   122.838335    152.799026      172.18.0.1  7228      172.18.0.3  6000 0x7EEC0F1C            g711A  1499     0 (0.0%)          18.234          20.000          21.485           0.012           0.537           0.741 
   122.638637    152.599352      172.18.0.1  7226      172.18.0.2  6000 0x7EEC0F1A            g711A  1499     0 (0.0%)           0.043          20.000          40.572           0.045           2.204           7.667 
   122.438772    152.399043      172.18.0.1  7224      172.18.0.4  6000 0x7EEC0F18            g711A  1499     0 (0.0%)          18.232          20.000          21.590           0.051           0.541           0.683 
   122.239046    152.199387      172.18.0.1  7222      172.18.0.3  6000 0x7EEC0F16            g711A  1499     0 (0.0%)          18.232          20.000          21.593           0.052           0.547           0.691 
   122.039308    151.999924      172.18.0.1  7220      172.18.0.3  6000 0x7EEC0F14            g711A  1499     0 (0.0%)           0.057          20.000          40.558           0.052           2.206           7.666 
   121.838480    151.800413      172.18.0.1  7218      172.18.0.3  6000 0x7EEC0F12            g711A  1499     0 (0.0%)           0.114          20.001          40.311           0.070           2.191           7.588 
   121.638690    151.599508      172.18.0.1  7216      172.18.0.3  6000 0x7EEC0F10            g711A  1499     0 (0.0%)          18.204          20.001          21.637           0.053           0.543           0.685 
   121.439586    151.399751      172.18.0.1  7214      172.18.0.4  6000 0x7EEC0F0E            g711A  1499     0 (0.0%)          18.209          20.000          21.638           0.035           0.544           0.703 
   121.239226    151.199354      172.18.0.1  7212      172.18.0.4  6000 0x7EEC0F0C            g711A  1499     0 (0.0%)          18.214          20.000          21.637           0.038           0.546           0.701 
   121.039569    150.999078      172.18.0.1  7210      172.18.0.3  6000 0x7EEC0F0A            g711A  1499     0 (0.0%)          18.218          20.000          21.637           0.017           0.547           0.696 
   120.838200    150.799371      172.18.0.1  7208      172.18.0.3  6000 0x7EEC0F08            g711A  1499     0 (0.0%)          18.222          20.001          21.637           0.010           0.548           0.718 
   120.638856    150.598844      172.18.0.1  7206      172.18.0.3  6000 0x7EEC0F06            g711A  1499     0 (0.0%)           0.032          20.000          40.383           0.048           2.247           7.641 
   120.438813    150.379983      172.18.0.1  7204      172.18.0.4  6000 0x7EEC0F04            g711A  1499     0 (0.0%)           0.031          19.987          40.311           0.010           2.230           7.641 
   120.239368    150.198962      172.18.0.1  7202      172.18.0.2  6000 0x7EEC0F02            g711A  1499     0 (0.0%)           0.030          20.000          40.310           0.023           2.223           7.664 
   120.039112    149.999464      172.18.0.1  7200      172.18.0.4  6000 0x7EEC0F00            g711A  1499     0 (0.0%)          18.229          20.000          21.595           0.016           0.548           0.720 
   119.838560    149.799322      172.18.0.1  7198      172.18.0.3  6000 0x7EEC0EFE            g711A  1499     0 (0.0%)           0.056          20.001          40.387           0.044           2.212           7.424 
   119.638372    149.599022      172.18.0.1  7196      172.18.0.3  6000 0x7EEC0EFC            g711A  1499     0 (0.0%)           0.057          20.000          40.391           0.040           2.222           7.423 
   119.439566    149.380378      172.18.0.1  7194      172.18.0.4  6000 0x7EEC0EFA            g711A  1499     0 (0.0%)           0.057          19.987          40.394           0.040           2.203           7.343 
   119.239084    149.199115      172.18.0.1  7192      172.18.0.4  6000 0x7EEC0EF8            g711A  1499     0 (0.0%)           0.057          20.000          40.395           0.029           2.217           7.344 
   119.038406    148.999197      172.18.0.1  7190      172.18.0.3  6000 0x7EEC0EF6            g711A  1499     0 (0.0%)          18.170          20.001          21.834           0.043           0.528           0.744 
   118.839282    148.799312      172.18.0.1  7188      172.18.0.2  6000 0x7EEC0EF4            g711A  1499     0 (0.0%)           0.069          20.000          40.389           0.019           2.222           7.344 
   118.638034    148.600138      172.18.0.1  7186      172.18.0.4  6000 0x7EEC0EF2            g711A  1499     0 (0.0%)          18.233          20.001          21.836           0.016           0.530           0.743 
   118.439361    148.399641      172.18.0.1  7184      172.18.0.2  6000 0x7EEC0EF0            g711A  1499     0 (0.0%)           0.066          20.000          40.387           0.007           2.209           7.350 
   118.238546    148.199566      172.18.0.1  7182      172.18.0.2  6000 0x7EEC0EEE            g711A  1499     0 (0.0%)           0.066          20.001          40.390           0.026           2.175           7.350 
   118.038608    147.999164      172.18.0.1  7180      172.18.0.2  6000 0x7EEC0EEC            g711A  1499     0 (0.0%)          18.231          20.000          21.840           0.021           0.530           0.744 
   117.838524    147.799192      172.18.0.1  7178      172.18.0.3  6000 0x7EEC0EEA            g711A  1499     0 (0.0%)           0.101          20.000          40.363           0.014           2.134           7.172 
   117.638457    147.599727      172.18.0.1  7176      172.18.0.4  6000 0x7EEC0EE8            g711A  1499     0 (0.0%)          18.164          20.001          21.849           0.047           0.536           0.758 
   117.438203    147.400464      172.18.0.1  7174      172.18.0.3  6000 0x7EEC0EE6            g711A  1499     0 (0.0%)          18.164          20.002          21.848           0.015           0.538           0.756 
   117.238518    147.199401      172.18.0.1  7172      172.18.0.2  6000 0x7EEC0EE4            g711A  1499     0 (0.0%)           0.061          20.001          40.379           0.009           2.110           6.329 
   117.038901    146.999533      172.18.0.1  7170      172.18.0.4  6000 0x7EEC0EE2            g711A  1499     0 (0.0%)           0.051          20.000          40.378           0.019           2.117           6.327 
   116.838290    146.798833      172.18.0.1  7168      172.18.0.3  6000 0x7EEC0EE0            g711A  1499     0 (0.0%)           0.051          20.000          40.376           0.070           2.127           6.327 
   116.638596    146.599962      172.18.0.1  7166      172.18.0.3  6000 0x7EEC0EDE            g711A  1499     0 (0.0%)           0.050          20.001          40.371           0.032           2.146           6.296 
   116.438501    146.399416      172.18.0.1  7164      172.18.0.2  6000 0x7EEC0EDC            g711A  1499     0 (0.0%)           0.050          20.001          40.370           0.026           2.169           6.296 
   116.238303    146.199346      172.18.0.1  7162      172.18.0.4  6000 0x7EEC0EDA            g711A  1499     0 (0.0%)          18.229          20.001          21.842           0.033           0.538           0.745 
   116.039425    145.999215      172.18.0.1  7160      172.18.0.3  6000 0x7EEC0ED8            g711A  1499     0 (0.0%)          18.230          20.000          21.841           0.040           0.536           0.744 
   115.839328    145.799780      172.18.0.1  7158      172.18.0.2  6000 0x7EEC0ED6            g711A  1499     0 (0.0%)          18.220          20.000          21.708           0.015           0.532           0.747 
   115.638872    145.599626      172.18.0.1  7156      172.18.0.2  6000 0x7EEC0ED4            g711A  1499     0 (0.0%)           0.043          20.001          40.647           0.520           2.404           6.592 
   115.438336    145.399257      172.18.0.1  7154      172.18.0.3  6000 0x7EEC0ED2            g711A  1499     0 (0.0%)           0.044          20.001          40.648           0.014           2.399           6.592 
   115.238650    145.199952      172.18.0.1  7152      172.18.0.4  6000 0x7EEC0ED0            g711A  1499     0 (0.0%)           0.044          20.001          40.649           0.052           2.418           6.592 
   115.038093    144.998872      172.18.0.1  7150      172.18.0.2  6000 0x7EEC0ECE            g711A  1499     0 (0.0%)          18.201          20.001          21.710           0.059           0.542           0.728 
   114.839020    144.799365      172.18.0.1  7148      172.18.0.2  6000 0x7EEC0ECC            g711A  1499     0 (0.0%)          18.200          20.000          21.711           0.035           0.544           0.730 
   114.639216    144.598926      172.18.0.1  7146      172.18.0.2  6000 0x7EEC0ECA            g711A  1499     0 (0.0%)          18.201          20.000          21.713           0.051           0.543           0.731 
   114.438516    144.399266      172.18.0.1  7144      172.18.0.2  6000 0x7EEC0EC8            g711A  1499     0 (0.0%)           0.066          20.001          40.629           0.011           2.369           6.575 
   114.239157    144.200145      172.18.0.1  7142      172.18.0.4  6000 0x7EEC0EC6            g711A  1499     0 (0.0%)          18.161          20.001          21.705           0.007           0.545           0.730 
   114.039217    143.998996      172.18.0.1  7140      172.18.0.3  6000 0x7EEC0EC4            g711A  1499     0 (0.0%)           0.050          20.000          40.621           0.051           2.355           6.573 
   113.838732    143.799315      172.18.0.1  7138      172.18.0.4  6000 0x7EEC0EC2            g711A  1499     0 (0.0%)           0.087          20.000          40.322           0.048           2.373           6.574 
   113.638147    143.599451      172.18.0.1  7136      172.18.0.3  6000 0x7EEC0EC0            g711A  1499     0 (0.0%)           0.084          20.001          40.325           0.023           2.360           6.572 
   113.438146    143.399608      172.18.0.1  7134      172.18.0.4  6000 0x7EEC0EBE            g711A  1499     0 (0.0%)          18.184          20.001          21.543           0.011           0.544           0.707 
   113.238962    143.200021      172.18.0.1  7132      172.18.0.4  6000 0x7EEC0EBC            g711A  1500     0 (0.0%)           0.075          19.987          40.332           0.047           2.313           6.575 
   113.038776    142.999806      172.18.0.1  7130      172.18.0.4  6000 0x7EEC0EBA            g711A  1499     0 (0.0%)          18.183          20.001          21.538           0.025           0.539           0.734 
   112.839854    142.799578      172.18.0.1  7128      172.18.0.2  6000 0x7EEC0EB8            g711A  1499     0 (0.0%)           0.067          20.000          40.343           0.097           2.257           6.554 
   112.639021    142.598404      172.18.0.1  7126      172.18.0.2  6000 0x7EEC0EB6            g711A  1499     0 (0.0%)          18.171          20.000          21.867           0.001           0.542           0.696 
   112.439211    142.398443      172.18.0.1  7124      172.18.0.2  6000 0x7EEC0EB4            g711A  1499     0 (0.0%)           0.034          19.999          40.350           0.050           2.272           6.556 
   112.239233    142.198862      172.18.0.1  7122      172.18.0.2  6000 0x7EEC0EB2            g711A  1499     0 (0.0%)          18.166          20.000          21.863           0.006           0.541           0.730 
   112.038933    141.998764      172.18.0.1  7120      172.18.0.3  6000 0x7EEC0EB0            g711A  1499     0 (0.0%)          18.167          20.000          21.862           0.048           0.539           0.729 
   111.839258    141.797987      172.18.0.1  7118      172.18.0.2  6000 0x7EEC0EAE            g711A  1499     0 (0.0%)          18.242          19.999          21.609           0.030           0.523           0.755 
   111.638609    141.598431      172.18.0.1  7116      172.18.0.2  6000 0x7EEC0EAC            g711A  1499     0 (0.0%)           0.057          20.000          40.487           0.046           2.138           6.955 
   111.438851    141.399334      172.18.0.1  7114      172.18.0.2  6000 0x7EEC0EAA            g711A  1499     0 (0.0%)           0.058          20.000          40.485           0.044           2.132           6.962 
   111.239234    141.199489      172.18.0.1  7112      172.18.0.2  6000 0x7EEC0EA8            g711A  1499     0 (0.0%)           0.058          20.000          40.482           0.014           2.125           6.987 
   111.039139    140.997889      172.18.0.1  7110      172.18.0.4  6000 0x7EEC0EA6            g711A  1499     0 (0.0%)           0.059          19.999          40.473           0.050           2.126           6.987 
   110.839123    140.798254      172.18.0.1  7108      172.18.0.4  6000 0x7EEC0EA4            g711A  1499     0 (0.0%)          18.247          19.999          21.626           0.050           0.533           0.756 
   110.638521    140.597965      172.18.0.1  7106      172.18.0.3  6000 0x7EEC0EA2            g711A  1499     0 (0.0%)           0.067          20.000          40.461           0.012           2.125           6.988 
   110.439086    140.399029      172.18.0.1  7104      172.18.0.3  6000 0x7EEC0EA0            g711A  1499     0 (0.0%)           0.066          20.000          40.458           0.489           2.174           6.988 
   110.238599    140.199075      172.18.0.1  7102      172.18.0.4  6000 0x7EEC0E9E            g711A  1499     0 (0.0%)           0.066          20.000          40.455           0.035           2.168           6.992 
   110.038842    139.998388      172.18.0.1  7100      172.18.0.4  6000 0x7EEC0E9C            g711A  1499     0 (0.0%)          18.122          20.000          21.637           0.052           0.541           0.759 
   109.837916    139.799607      172.18.0.1  7098      172.18.0.2  6000 0x7EEC0E9A            g711A  1499     0 (0.0%)          18.227          20.001          21.757           0.082           0.541           0.831 
   109.638101    139.598611      172.18.0.1  7096      172.18.0.4  6000 0x7EEC0E98            g711A  1499     0 (0.0%)           0.081          20.000          40.451           0.024           2.186           6.971 
   109.438778    139.397892      172.18.0.1  7094      172.18.0.4  6000 0x7EEC0E96            g711A  1499     0 (0.0%)           0.077          19.999          40.452           0.043           2.206           6.987 
   109.238073    139.198313      172.18.0.1  7092      172.18.0.3  6000 0x7EEC0E94            g711A  1499     0 (0.0%)           0.077          20.000          40.452           0.017           2.203           6.986 
   109.038132    138.998933      172.18.0.1  7090      172.18.0.3  6000 0x7EEC0E92            g711A  1499     0 (0.0%)          18.266          20.001          21.702           0.060           0.549           0.778 
   108.838007    138.799483      172.18.0.1  7088      172.18.0.4  6000 0x7EEC0E90            g711A  1500     0 (0.0%)           0.068          19.988          40.461           0.017           2.180           6.987 
   108.638886    138.597952      172.18.0.1  7086      172.18.0.3  6000 0x7EEC0E8E            g711A  1499     0 (0.0%)           0.068          19.999          40.461           0.015           2.172           6.989 
   108.439275    138.397939      172.18.0.1  7084      172.18.0.4  6000 0x7EEC0E8C            g711A  1499     0 (0.0%)           0.068          19.999          40.462           0.053           2.156           6.989 
   108.238678    138.198784      172.18.0.1  7082      172.18.0.2  6000 0x7EEC0E8A            g711A  1499     0 (0.0%)          18.260          20.000          21.641           0.052           0.546           0.763 
   108.038787    137.998770      172.18.0.1  7080      172.18.0.2  6000 0x7EEC0E88            g711A  1499     0 (0.0%)          18.259          20.000          21.639           0.051           0.538           0.759 
   107.839332    137.798608      172.18.0.1  7078      172.18.0.2  6000 0x7EEC0E86            g711A  1499     0 (0.0%)           0.025          20.000          40.739           0.047           2.177           5.950 
   107.638984    137.597910      172.18.0.1  7076      172.18.0.2  6000 0x7EEC0E84            g711A  1499     0 (0.0%)          18.391          19.999          21.615           0.048           0.510           0.654 
   107.438372    137.398002      172.18.0.1  7074      172.18.0.2  6000 0x7EEC0E82            g711A  1499     0 (0.0%)           0.033          20.000          40.545           0.054           2.145           5.981 
   107.239190    137.198531      172.18.0.1  7072      172.18.0.3  6000 0x7EEC0E80            g711A  1499     0 (0.0%)          18.398          20.000          21.620           0.026           0.519           0.667 
   107.037914    136.998644      172.18.0.1  7070      172.18.0.4  6000 0x7EEC0E7E            g711A  1499     0 (0.0%)          18.396          20.000          21.620           0.031           0.522           0.705 
   106.839104    136.797913      172.18.0.1  7068      172.18.0.3  6000 0x7EEC0E7C            g711A  1499     0 (0.0%)          18.372          19.999          21.619           0.032           0.523           0.681 
   106.638369    136.598783      172.18.0.1  7066      172.18.0.4  6000 0x7EEC0E7A            g711A  1499     0 (0.0%)          18.361          20.000          21.517           0.028           0.526           0.676 
   106.439474    136.398639      172.18.0.1  7064      172.18.0.4  6000 0x7EEC0E78            g711A  1499     0 (0.0%)          18.350          19.999          21.518           0.052           0.527           0.670 
   106.238850    136.198808      172.18.0.1  7062      172.18.0.2  6000 0x7EEC0E76            g711A  1499     0 (0.0%)          18.335          20.000          21.519           0.017           0.530           0.670 
   106.038556    135.998164      172.18.0.1  7060      172.18.0.2  6000 0x7EEC0E74            g711A  1499     0 (0.0%)           0.049          20.000          40.502           0.022           2.137           5.866 
   105.839141    135.799013      172.18.0.1  7058      172.18.0.2  6000 0x7EEC0E72            g711A  1499     0 (0.0%)           0.078          20.000          40.499           0.460           2.165           5.859 
   105.638675    135.599278      172.18.0.1  7056      172.18.0.4  6000 0x7EEC0E70            g711A  1499     0 (0.0%)           0.072          20.000          40.502           0.050           2.157           5.858 
   105.438535    135.398556      172.18.0.1  7054      172.18.0.4  6000 0x7EEC0E6E            g711A  1499     0 (0.0%)          18.273          20.000          21.551           0.041           0.519           0.682 
   105.237909    135.197941      172.18.0.1  7052      172.18.0.3  6000 0x7EEC0E6C            g711A  1499     0 (0.0%)           0.064          20.000          40.508           0.013           2.206           5.856 
   105.038354    134.997912      172.18.0.1  7050      172.18.0.4  6000 0x7EEC0E6A            g711A  1499     0 (0.0%)           0.064          20.000          40.507           0.047           2.201           5.855 
   104.838147    134.798763      172.18.0.1  7048      172.18.0.3  6000 0x7EEC0E68            g711A  1499     0 (0.0%)           0.064          20.000          40.507           0.010           2.190           5.855 
   104.639125    134.598766      172.18.0.1  7046      172.18.0.3  6000 0x7EEC0E66            g711A  1499     0 (0.0%)           0.064          20.000          40.506           0.052           2.174           5.855 
   104.438204    134.398331      172.18.0.1  7044      172.18.0.3  6000 0x7EEC0E64            g711A  1499     0 (0.0%)           0.063          20.000          40.505           0.060           2.158           5.862 
   104.238203    134.198673      172.18.0.1  7042      172.18.0.3  6000 0x7EEC0E62            g711A  1499     0 (0.0%)           0.063          20.000          40.504           0.010           2.142           5.862 
   104.038842    133.998842      172.18.0.1  7040      172.18.0.4  6000 0x7EEC0E60            g711A  1499     0 (0.0%)           0.036          20.000          40.503           0.032           2.154           5.862 
   103.838087    133.798784      172.18.0.1  7038      172.18.0.4  6000 0x7EEC0E5E            g711A  1499     0 (0.0%)          18.221          20.000          21.692           0.038           0.528           0.712 
   103.638584    133.599031      172.18.0.1  7036      172.18.0.2  6000 0x7EEC0E5C            g711A  1499     0 (0.0%)           0.037          20.000          40.941           0.051           2.102           7.514 
   103.438670    133.398603      172.18.0.1  7034      172.18.0.4  6000 0x7EEC0E5A            g711A  1499     0 (0.0%)          18.225          20.000          21.694           0.029           0.536           0.730 
   103.239564    133.198596      172.18.0.1  7032      172.18.0.4  6000 0x7EEC0E58            g711A  1499     0 (0.0%)           0.079          19.999          40.577           0.467           2.153           7.527 
   103.038511    132.998556      172.18.0.1  7030      172.18.0.2  6000 0x7EEC0E56            g711A  1499     0 (0.0%)           0.079          20.000          40.577           0.059           2.155           7.528 
   102.838799    132.798931      172.18.0.1  7028      172.18.0.2  6000 0x7EEC0E54            g711A  1499     0 (0.0%)          18.231          20.000          21.696           0.044           0.545           0.752 
   102.639142    132.598102      172.18.0.1  7026      172.18.0.4  6000 0x7EEC0E52            g711A  1499     0 (0.0%)           0.072          19.999          40.569           0.009           2.189           7.577 
   102.439586    132.398119      172.18.0.1  7024      172.18.0.4  6000 0x7EEC0E50            g711A  1499     0 (0.0%)           0.072          19.999          40.569           0.002           2.187           7.578 
   102.238502    132.199293      172.18.0.1  7022      172.18.0.4  6000 0x7EEC0E4E            g711A  1499     0 (0.0%)          18.224          20.001          21.743           0.033           0.552           0.764 
   102.039052    131.998967      172.18.0.1  7020      172.18.0.4  6000 0x7EEC0E4C            g711A  1499     0 (0.0%)          18.222          20.000          21.747           0.013           0.556           0.765 
   101.838321    131.799002      172.18.0.1  7018      172.18.0.4  6000 0x7EEC0E4A            g711A  1499     0 (0.0%)           0.094          20.000          40.521           0.010           2.212           7.547 
   101.637852    131.599276      172.18.0.1  7016      172.18.0.4  6000 0x7EEC0E48            g711A  1499     0 (0.0%)           0.090          20.001          40.526           0.016           2.201           7.547 
   101.438661    131.398563      172.18.0.1  7014      172.18.0.2  6000 0x7EEC0E46            g711A  1499     0 (0.0%)           0.089          20.000          40.526           0.052           2.187           7.546 
